customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost
C101988,2025-01-15,32,Female,South,Email Marketing,140
C101989,2023-07-30,60,Female,South,Paid Ads,650
C101990,2025-03-16,39,Female,North,Paid Ads,650
C101991,2025-05-09,51,Female,North,Referral,90
C101992,2023-05-27,19,Female,South,Paid Ads,650
C101993,2024-04-29,22,Female,North,Referral,90
C101994,2025-10-13,62,Female,North,Email Marketing,140
C101995,2025-03-06,25,Female,East,Paid Ads,650
C101996,2023-06-25,59,Female,East,Paid Ads,650
C101997,2023-02-21,64,Male,North,Paid Ads,650
C101998,2025-01-17,43,Female,East,Paid Ads,650
C101999,2024-08-16,63,Male,North,Social Media,420
C102000,2026-05-20,40,Male,South,Paid Ads,650
C102001,2024-11-02,67,Female,Central,Paid Ads,650
C102002,2026-04-12,30,Male,East,Paid Ads,650
C102003,2023-10-03,40,Female,North,Organic Search,180
C102004,2024-07-29,38,Other,South,Organic Search,180
C102005,2023-06-29,58,Male,West,Social Media,420
C102006,2025-01-08,20,Male,North,Organic Search,180
C102007,2023-08-31,61,Male,Central,Referral,90
C102008,2024-09-25,19,Male,South,Email Marketing,140
C102009,2024-03-18,34,Female,North,Referral,90
C102010,2023-08-27,48,Female,East,Paid Ads,650
C102011,2023-05-05,25,Female,West,Paid Ads,650
C102012,2024-10-20,43,Male,South,Social Media,420
C102013,2026-05-03,69,Female,Central,Referral,90
C102014,2023-09-13,60,Male,Central,Direct,60
C102015,2024-06-04,19,Female,North,Paid Ads,650
C102016,2023-10-16,48,Female,North,Organic Search,180
C102017,2025-11-06,49,Male,South,Paid Ads,650
C102018,2024-06-17,21,Female,East,Direct,60
C102019,2026-06-07,51,Female,East,Social Media,420
C102020,2023-11-12,45,Male,South,Email Marketing,140
C102021,2023-04-14,53,Female,Central,Referral,90
C102022,2025-01-19,33,Female,South,Direct,60
C102023,2025-04-18,31,Male,West,Social Media,420
C102024,2026-06-28,56,Male,West,Direct,60
C102025,2026-01-25,55,Female,North,Email Marketing,140
C102026,2026-02-11,26,Female,North,Email Marketing,140
C102027,2025-03-26,29,Female,North,Direct,60
C102028,2024-04-07,48,Female,Central,Social Media,420
C102029,2024-07-05,61,Female,South,Referral,90
C102030,2023-06-21,28,Male,West,Social Media,420
C102031,2024-07-08,29,Male,East,Referral,90
C102032,2024-04-13,60,Male,South,Referral,90
C102033,2023-02-16,54,Female,Central,Referral,90
C102034,2023-09-20,64,Female,South,Paid Ads,650
C102035,2024-11-18,58,Female,West,Referral,90
C102036,2024-04-19,67,Male,South,Email Marketing,140
C102037,2026-07-01,27,Female,North,Social Media,420
C102038,2024-09-07,32,Female,North,Paid Ads,650
C102039,2026-05-17,30,Male,North,Email Marketing,140
C102040,2025-04-29,20,Male,West,Referral,90
C102041,2023-02-21,58,Female,South,Paid Ads,650
C102042,2023-09-19,52,Female,South,Social Media,420
C102043,2025-06-26,22,Female,North,Referral,90
C102044,2024-12-02,28,Male,East,Referral,90
C102045,2024-01-24,27,Female,West,Paid Ads,650
C102046,2024-11-02,38,Male,East,Paid Ads,650
C102047,2026-03-07,41,Male,Central,Email Marketing,140
C102048,2024-05-14,33,Female,North,Direct,60
C102049,2023-02-28,66,Male,North,Paid Ads,650
C102050,2024-02-04,29,Other,East,Email Marketing,140
C102051,2026-04-18,47,Female,South,Paid Ads,650
C102052,2025-09-06,40,Male,West,Organic Search,180
C102053,2025-12-12,38,Male,West,Referral,90
C102054,2026-03-18,60,Female,North,Organic Search,180
C102055,2023-06-01,68,Male,Central,Organic Search,180
C102056,2023-12-30,18,Male,North,Direct,60
C102057,2023-03-18,42,Male,West,Social Media,420
C102058,2023-01-07,24,Male,South,Organic Search,180
C102059,2025-12-09,40,Female,West,Paid Ads,650
C102060,2026-04-19,50,Female,North,Social Media,420
C102061,2023-07-20,39,Male,Central,Social Media,420
C102062,2025-07-17,34,Female,Central,Paid Ads,650
C102063,2024-11-18,34,Male,East,Paid Ads,650
C102064,2023-03-31,33,Female,East,Social Media,420
C102065,2026-03-23,34,Male,East,Social Media,420
C102066,2026-01-25,37,Female,East,Direct,60
C102067,2024-12-30,53,Male,East,Paid Ads,650
C102068,2025-06-29,22,Female,East,Email Marketing,140
C102069,2024-05-25,20,Male,Central,Direct,60
C102070,2025-10-16,44,Other,East,Paid Ads,650
C102071,2024-07-26,53,Male,North,Organic Search,180
C102072,2026-06-26,31,Female,Central,Social Media,420
C102073,2023-03-23,28,Female,North,Email Marketing,140
C102074,2023-08-10,50,Male,North,Organic Search,180
C102075,2026-05-30,37,Male,Central,Organic Search,180
C102076,2024-01-07,56,Male,North,Social Media,420
C102077,2024-02-04,25,Other,North,Email Marketing,140
C102078,2025-10-14,24,Female,East,Organic Search,180
C102079,2023-09-01,46,Female,West,Paid Ads,650
C102080,2024-10-22,38,Male,North,Organic Search,180
C102081,2024-01-03,55,Female,East,Direct,60
C102082,2023-09-12,44,Male,North,Referral,90
C102083,2026-05-25,36,Male,South,Paid Ads,650
C102084,2023-09-15,26,Male,South,Email Marketing,140
C102085,2023-05-02,26,Female,North,Social Media,420
C102086,2025-05-16,57,Female,Central,Email Marketing,140
C102087,2026-01-20,29,Female,East,Organic Search,180
C102088,2023-06-13,44,Male,West,Organic Search,180
C102089,2025-06-29,60,Male,Central,Paid Ads,650
C102090,2024-11-26,64,Female,Central,Organic Search,180
C102091,2025-12-03,31,Female,West,Email Marketing,140
C102092,2023-06-13,23,Male,South,Social Media,420
C102093,2026-06-09,58,Male,West,Paid Ads,650
C102094,2025-03-07,53,Female,East,Referral,90
C102095,2025-12-19,35,Other,South,Social Media,420
C102096,2024-04-10,48,Female,South,Social Media,420
C102097,2026-04-28,27,Male,South,Organic Search,180
C102098,2025-03-16,54,Female,East,Direct,60
C102099,2023-06-13,55,Male,West,Social Media,420
C102100,2026-04-01,33,Female,East,Email Marketing,140
C102101,2025-10-20,42,Male,South,Referral,90
C102102,2024-01-22,35,Male,North,Social Media,420
C102103,2024-12-02,19,Male,Central,Organic Search,180
C102104,2024-05-14,24,Male,South,Social Media,420
C102105,2024-11-29,67,Male,South,Organic Search,180
C102106,2026-05-26,41,Female,West,Direct,60
C102107,2026-03-02,25,Female,West,Organic Search,180
C102108,2023-10-05,20,Female,East,Paid Ads,650
C102109,2026-06-03,36,Male,East,Social Media,420
C102110,2024-07-17,69,Male,North,Social Media,420
C102111,2025-06-25,38,Female,Central,Social Media,420
C102112,2025-09-09,69,Male,East,Referral,90
C102113,2024-09-13,43,Male,West,Referral,90
C102114,2024-08-10,57,Female,North,Email Marketing,140
C102115,2024-08-09,58,Other,East,Paid Ads,650
C102116,2026-01-14,19,Male,South,Social Media,420
C102117,2024-05-11,18,Female,South,Email Marketing,140
C102118,2023-12-26,65,Female,West,Paid Ads,650
C102119,2024-04-10,66,Male,West,Organic Search,180
C102120,2023-09-08,24,Female,South,Organic Search,180
C102121,2024-05-18,51,Male,Central,Referral,90
C102122,2023-05-27,66,Male,North,Referral,90
C102123,2023-04-26,67,Other,East,Organic Search,180
C102124,2025-07-19,33,Female,North,Organic Search,180
C102125,2023-04-10,60,Male,South,Organic Search,180
C102126,2024-12-31,51,Male,Central,Paid Ads,650
C102127,2025-09-29,66,Female,North,Organic Search,180
C102128,2025-07-20,25,Male,Central,Referral,90
C102129,2024-07-27,49,Female,South,Direct,60
C102130,2023-09-07,19,Female,West,Referral,90
C102131,2026-04-11,36,Male,North,Email Marketing,140
C102132,2025-12-10,18,Female,East,Direct,60
C102133,2025-02-26,41,Female,Central,Referral,90
C102134,2023-04-22,60,Female,East,Social Media,420
C102135,2023-02-15,52,Male,South,Email Marketing,140
C102136,2024-02-10,34,Male,West,Social Media,420
C102137,2023-07-22,40,Male,West,Paid Ads,650
C102138,2026-01-11,37,Female,North,Organic Search,180
C102139,2023-09-22,56,Female,West,Social Media,420
C102140,2023-12-30,31,Female,West,Email Marketing,140
C102141,2026-06-08,22,Female,West,Referral,90
C102142,2025-11-18,44,Male,South,Paid Ads,650
C102143,2023-10-09,61,Male,South,Social Media,420
C102144,2024-05-08,42,Female,Central,Email Marketing,140
C102145,2024-10-25,28,Female,East,Referral,90
C102146,2025-05-04,20,Female,East,Paid Ads,650
C102147,2026-04-18,67,Male,Central,Paid Ads,650
C102148,2026-01-25,57,Male,North,Paid Ads,650
C102149,2026-06-10,26,Female,South,Email Marketing,140
C102150,2023-02-22,21,Male,West,Organic Search,180
C102151,2023-10-31,24,Male,West,Email Marketing,140
C102152,2024-12-25,37,Female,Central,Organic Search,180
C102153,2023-03-05,60,Female,East,Direct,60
C102154,2024-04-01,26,Female,South,Paid Ads,650
C102155,2023-07-17,60,Female,South,Referral,90
C102156,2026-04-14,18,Female,North,Referral,90
C102157,2023-03-23,56,Male,Central,Referral,90
C102158,2023-07-10,32,Female,North,Referral,90
C102159,2023-09-08,67,Female,East,Organic Search,180
C102160,2023-07-11,42,Male,South,Organic Search,180
C102161,2025-01-01,32,Other,North,Organic Search,180
C102162,2024-04-13,30,Female,South,Referral,90
C102163,2026-03-19,60,Male,East,Referral,90
C102164,2023-12-02,38,Female,North,Paid Ads,650
C102165,2024-11-21,36,Female,Central,Referral,90
C102166,2025-04-28,56,Male,Central,Paid Ads,650
C102167,2025-03-16,45,Male,North,Paid Ads,650
C102168,2025-10-21,52,Female,Central,Paid Ads,650
C102169,2023-09-17,41,Male,South,Referral,90
C102170,2024-10-14,21,Male,North,Organic Search,180
C102171,2025-10-26,18,Female,South,Email Marketing,140
C102172,2026-01-14,20,Female,West,Referral,90
C102173,2025-03-05,47,Female,West,Social Media,420
C102174,2025-04-18,44,Female,North,Organic Search,180
C102175,2026-01-16,56,Female,West,Referral,90
C102176,2025-03-14,64,Female,West,Email Marketing,140
C102177,2026-05-05,27,Male,West,Social Media,420
C102178,2023-06-14,67,Female,East,Paid Ads,650
C102179,2024-03-23,66,Male,West,Paid Ads,650
C102180,2023-05-25,50,Female,East,Paid Ads,650
C102181,2023-04-27,45,Female,North,Paid Ads,650
C102182,2024-08-29,27,Male,West,Referral,90
C102183,2023-10-18,27,Female,South,Paid Ads,650
C102184,2024-06-07,18,Female,West,Email Marketing,140
C102185,2024-07-17,51,Female,West,Paid Ads,650
C102186,2025-03-09,40,Male,South,Social Media,420
C102187,2026-05-01,27,Female,North,Direct,60
C102188,2025-12-28,24,Male,West,Paid Ads,650
C102189,2024-05-01,21,Female,West,Organic Search,180
C102190,2024-02-23,51,Female,West,Social Media,420
C102191,2025-09-18,53,Male,East,Paid Ads,650
C102192,2023-06-09,50,Male,North,Referral,90
C102193,2024-11-26,23,Female,South,Email Marketing,140
C102194,2024-06-27,20,Female,West,Referral,90
C102195,2023-08-24,23,Male,South,Direct,60
C102196,2025-03-03,57,Female,West,Organic Search,180
C102197,2024-02-17,56,Female,South,Organic Search,180
C102198,2023-08-27,33,Male,North,Paid Ads,650
C102199,2025-04-20,20,Female,East,Social Media,420
C102200,2023-08-13,34,Male,East,Organic Search,180
C102201,2025-05-15,60,Male,East,Organic Search,180
C102202,2023-07-28,25,Female,South,Direct,60
C102203,2024-07-13,59,Male,West,Paid Ads,650
C102204,2025-11-05,42,Female,East,Organic Search,180
C102205,2023-10-22,25,Female,West,Paid Ads,650
C102206,2025-09-14,66,Female,East,Organic Search,180
C102207,2025-07-17,44,Male,South,Organic Search,180
C102208,2026-03-06,52,Male,West,Paid Ads,650
C102209,2023-08-06,23,Female,East,Paid Ads,650
C102210,2025-07-08,37,Female,East,Email Marketing,140
C102211,2026-04-19,50,Female,East,Paid Ads,650
C102212,2025-09-08,51,Male,North,Referral,90
C102213,2023-08-30,21,Male,Central,Referral,90
C102214,2025-11-23,49,Male,South,Referral,90
C102215,2023-05-19,67,Female,North,Email Marketing,140
C102216,2025-01-27,58,Male,West,Paid Ads,650
C102217,2024-10-01,28,Female,North,Organic Search,180
C102218,2024-11-13,65,Male,Central,Organic Search,180
C102219,2024-10-30,53,Male,South,Organic Search,180
C102220,2023-02-10,20,Female,South,Email Marketing,140
C102221,2024-10-15,24,Female,North,Social Media,420
C102222,2026-04-19,65,Other,North,Organic Search,180
C102223,2024-07-15,28,Male,North,Organic Search,180
C102224,2023-12-23,23,Female,North,Email Marketing,140
C102225,2026-07-03,41,Male,South,Social Media,420
C102226,2023-05-08,45,Female,South,Organic Search,180
C102227,2024-09-17,47,Female,South,Email Marketing,140
C102228,2024-10-21,52,Male,North,Referral,90
C102229,2024-09-06,69,Female,North,Paid Ads,650
C102230,2026-03-31,57,Male,North,Paid Ads,650
C102231,2024-06-26,19,Male,North,Social Media,420
C102232,2026-06-05,22,Female,South,Paid Ads,650
C102233,2023-03-27,18,Male,North,Direct,60
C102234,2025-08-01,38,Female,South,Referral,90
C102235,2025-02-01,36,Female,Central,Social Media,420
C102236,2023-11-06,66,Female,South,Referral,90
C102237,2023-10-21,37,Female,North,Direct,60
C102238,2025-07-14,19,Female,West,Organic Search,180
C102239,2025-03-30,63,Male,East,Organic Search,180
C102240,2025-02-24,31,Male,North,Referral,90
C102241,2023-03-07,65,Male,West,Organic Search,180
C102242,2025-02-07,58,Female,West,Referral,90
C102243,2026-06-16,63,Female,Central,Social Media,420
C102244,2023-01-23,60,Female,Central,Paid Ads,650
C102245,2024-08-26,25,Male,East,Organic Search,180
C102246,2024-09-27,50,Male,West,Referral,90
C102247,2026-02-27,39,Female,South,Organic Search,180
C102248,2023-12-30,50,Male,Central,Organic Search,180
C102249,2024-09-03,56,Female,East,Paid Ads,650
C102250,2025-07-11,44,Male,South,Organic Search,180
C102251,2023-03-19,34,Male,North,Social Media,420
C102252,2025-10-27,65,Female,East,Direct,60
C102253,2025-11-23,52,Female,East,Referral,90
C102254,2025-07-14,64,Female,West,Social Media,420
C102255,2025-04-13,30,Female,North,Paid Ads,650
C102256,2025-08-19,61,Male,West,Direct,60
C102257,2025-10-02,34,Female,North,Email Marketing,140
C102258,2026-03-07,41,Female,East,Email Marketing,140
C102259,2024-07-04,62,Female,South,Organic Search,180
C102260,2024-08-09,36,Female,South,Organic Search,180
C102261,2025-03-31,31,Male,South,Organic Search,180
C102262,2023-09-06,65,Male,North,Organic Search,180
C102263,2026-01-06,68,Female,North,Organic Search,180
C102264,2025-09-17,34,Female,West,Email Marketing,140
C102265,2025-03-22,33,Male,North,Organic Search,180
C102266,2024-01-23,29,Male,West,Organic Search,180
C102267,2024-03-23,19,Other,West,Email Marketing,140
C102268,2024-07-13,46,Female,North,Direct,60
C102269,2025-05-02,31,Female,Central,Organic Search,180
C102270,2025-09-27,62,Male,West,Paid Ads,650
C102271,2025-05-14,26,Other,West,Email Marketing,140
C102272,2026-04-10,51,Female,West,Direct,60
C102273,2026-05-20,44,Female,East,Social Media,420
C102274,2025-06-25,49,Male,Central,Paid Ads,650
C102275,2024-04-21,23,Female,North,Social Media,420
C102276,2025-02-09,42,Female,North,Referral,90
C102277,2024-06-30,50,Female,West,Organic Search,180
C102278,2025-03-20,35,Other,South,Paid Ads,650
C102279,2025-11-10,63,Female,East,Email Marketing,140
C102280,2024-04-19,45,Male,South,Referral,90
C102281,2024-10-12,36,Female,South,Organic Search,180
C102282,2023-02-28,19,Female,Central,Referral,90
C102283,2025-08-05,26,Male,North,Social Media,420
C102284,2024-09-21,42,Male,North,Organic Search,180
C102285,2024-08-14,38,Female,West,Paid Ads,650
C102286,2024-11-15,63,Male,West,Paid Ads,650
C102287,2023-10-05,58,Female,West,Direct,60
C102288,2025-02-07,26,Male,North,Organic Search,180
C102289,2025-08-16,48,Male,Central,Email Marketing,140
C102290,2024-03-25,41,Male,East,Social Media,420
C102291,2023-06-18,23,Female,West,Email Marketing,140
C102292,2024-05-12,52,Female,North,Direct,60
C102293,2023-09-13,45,Male,South,Direct,60
C102294,2024-04-25,22,Female,East,Email Marketing,140
C102295,2025-03-17,42,Male,East,Paid Ads,650
C102296,2023-05-26,56,Female,North,Organic Search,180
C102297,2025-08-18,35,Other,East,Paid Ads,650
C102298,2023-10-16,36,Female,West,Social Media,420
C102299,2026-02-24,23,Male,South,Paid Ads,650
C102300,2025-07-30,28,Female,East,Paid Ads,650
C102301,2023-12-17,69,Male,South,Organic Search,180
C102302,2024-12-25,50,Male,Central,Referral,90
C102303,2023-05-23,27,Male,East,Organic Search,180
C102304,2023-05-09,43,Male,East,Paid Ads,650
C102305,2026-05-14,28,Male,Central,Social Media,420
C102306,2025-10-28,41,Female,West,Social Media,420
C102307,2023-07-18,25,Male,South,Email Marketing,140
C102308,2023-12-30,50,Female,East,Social Media,420
C102309,2023-09-12,47,Female,Central,Referral,90
C102310,2024-05-23,50,Female,North,Paid Ads,650
C102311,2024-01-10,41,Female,East,Organic Search,180
C102312,2024-02-26,32,Female,North,Referral,90
C102313,2024-11-11,30,Male,West,Organic Search,180
C102314,2023-09-01,29,Male,East,Email Marketing,140
C102315,2026-02-09,40,Female,Central,Direct,60
C102316,2025-07-24,41,Female,West,Paid Ads,650
C102317,2025-09-05,53,Female,North,Referral,90
C102318,2023-08-06,20,Female,East,Paid Ads,650
C102319,2025-06-29,32,Female,Central,Paid Ads,650
C102320,2025-12-11,62,Female,North,Paid Ads,650
C102321,2023-08-14,65,Female,North,Social Media,420
C102322,2025-08-24,66,Female,West,Direct,60
C102323,2024-04-04,33,Female,East,Paid Ads,650
C102324,2025-10-09,25,Other,North,Referral,90
C102325,2024-09-07,28,Female,South,Paid Ads,650
C102326,2025-10-28,24,Female,South,Organic Search,180
C102327,2023-07-09,67,Male,West,Social Media,420
C102328,2024-05-15,63,Male,East,Referral,90
C102329,2023-12-18,60,Female,East,Referral,90
C102330,2023-11-16,55,Male,West,Direct,60
C102331,2024-02-01,35,Male,South,Organic Search,180
C102332,2024-05-06,42,Female,West,Social Media,420
C102333,2023-06-13,61,Female,South,Paid Ads,650
C102334,2025-06-28,60,Female,South,Email Marketing,140
C102335,2024-12-08,44,Female,East,Organic Search,180
C102336,2025-12-02,61,Male,West,Organic Search,180
C102337,2025-06-25,36,Male,Central,Referral,90
C102338,2023-07-11,39,Female,South,Paid Ads,650
C102339,2023-03-31,61,Male,North,Referral,90
C102340,2024-06-27,37,Female,South,Direct,60
C102341,2024-09-10,57,Other,East,Paid Ads,650
C102342,2023-11-05,41,Female,North,Social Media,420
C102343,2025-10-02,33,Female,Central,Direct,60
C102344,2025-01-17,29,Female,West,Referral,90
C102345,2025-08-19,49,Female,East,Organic Search,180
C102346,2023-05-21,42,Male,South,Email Marketing,140
C102347,2025-11-14,37,Female,North,Social Media,420
C102348,2023-09-23,56,Male,East,Referral,90
C102349,2024-07-30,18,Female,East,Social Media,420
C102350,2024-07-19,22,Male,Central,Organic Search,180
C102351,2025-11-21,68,Female,East,Email Marketing,140
C102352,2023-12-23,52,Female,North,Organic Search,180
C102353,2023-11-06,46,Male,North,Email Marketing,140
C102354,2024-03-12,18,Female,North,Email Marketing,140
C102355,2024-04-09,49,Male,Central,Direct,60
C102356,2023-08-22,40,Male,West,Organic Search,180
