interaction_id,customer_id,interaction_date,channel,type,satisfaction_score
S008715,C102579,2026-05-09,Chat,Feedback,1
S008716,C102579,2026-07-13,Email,Query,3
S008717,C102579,2026-06-06,Phone,Feedback,2
S008718,C102580,2025-02-13,Phone,Complaint,4
S008719,C102580,2025-12-14,Chat,Complaint,2
S008720,C102582,2026-07-29,Chat,Feedback,3
S008721,C102583,2024-01-15,Phone,Complaint,4
S008722,C102583,2024-10-25,Social Media,Complaint,3
S008723,C102584,2024-09-21,Phone,Complaint,1
S008724,C102584,2025-05-31,Email,Query,3
S008725,C102585,2026-07-03,Email,Complaint,3
S008726,C102585,2026-06-09,Phone,Query,3
S008727,C102585,2026-05-15,Email,Query,4
S008728,C102587,2024-12-03,Chat,Feedback,1
S008729,C102587,2025-04-04,Chat,Complaint,1
S008730,C102587,2025-05-02,Phone,Refund Request,2
S008731,C102587,2025-06-05,Social Media,Refund Request,2
S008732,C102587,2025-08-28,Social Media,Feedback,2
S008733,C102587,2025-02-04,Chat,Query,1
S008734,C102589,2024-01-24,Email,Complaint,2
S008735,C102589,2026-03-24,Social Media,Complaint,3
S008736,C102589,2026-04-17,Social Media,Feedback,1
S008737,C102589,2026-08-06,Phone,Query,3
S008738,C102590,2023-06-14,Phone,Complaint,2
S008739,C102590,2023-10-14,Phone,Feedback,2
S008740,C102590,2024-03-22,Email,Feedback,3
S008741,C102590,2025-05-19,Email,Complaint,2
S008742,C102590,2025-12-22,Email,Feedback,3
S008743,C102592,2026-04-16,Phone,Feedback,3
S008744,C102592,2026-06-24,Phone,Feedback,4
S008745,C102593,2025-04-20,Chat,Feedback,2
S008746,C102593,2025-05-08,Email,Complaint,2
S008747,C102593,2025-05-30,Phone,Feedback,2
S008748,C102593,2025-12-23,Social Media,Query,2
S008749,C102593,2025-11-23,Social Media,Complaint,4
S008750,C102594,2024-07-29,Email,Complaint,2
S008751,C102594,2024-08-20,Social Media,Complaint,3
S008752,C102594,2025-09-01,Chat,Feedback,2
S008753,C102594,2024-11-15,Email,Feedback,2
S008754,C102594,2026-04-03,Chat,Query,3
S008755,C102595,2026-05-06,Social Media,Complaint,2
S008756,C102596,2023-12-13,Social Media,Complaint,1
S008757,C102596,2024-06-20,Email,Feedback,3
S008758,C102596,2026-08-05,Chat,Query,1
S008759,C102597,2023-10-10,Social Media,Complaint,1
S008760,C102597,2024-04-26,Social Media,Refund Request,3
S008761,C102597,2025-10-29,Chat,Complaint,3
S008762,C102597,2026-05-16,Social Media,Feedback,4
S008763,C102598,2024-06-03,Email,Feedback,2
S008764,C102598,2024-10-13,Chat,Query,2
S008765,C102598,2024-10-29,Chat,Feedback,2
S008766,C102598,2025-01-31,Chat,Feedback,2
S008767,C102598,2025-07-06,Phone,Refund Request,3
S008768,C102598,2025-07-03,Email,Query,1
S008769,C102601,2026-03-14,Chat,Complaint,1
S008770,C102602,2024-01-20,Chat,Complaint,3
S008771,C102602,2025-11-16,Phone,Query,3
S008772,C102604,2023-04-25,Chat,Query,1
S008773,C102604,2023-05-04,Social Media,Refund Request,3
S008774,C102604,2023-12-28,Chat,Feedback,1
S008775,C102604,2025-01-28,Social Media,Complaint,3
S008776,C102605,2023-10-23,Social Media,Complaint,3
S008777,C102605,2023-11-01,Social Media,Refund Request,4
S008778,C102605,2023-11-05,Email,Refund Request,3
S008779,C102606,2025-05-06,Email,Complaint,1
S008780,C102606,2024-12-18,Email,Complaint,1
S008781,C102607,2023-06-17,Chat,Complaint,3
S008782,C102607,2024-01-06,Email,Complaint,2
S008783,C102607,2024-02-20,Phone,Refund Request,1
S008784,C102607,2024-08-14,Chat,Query,1
S008785,C102607,2024-11-25,Social Media,Feedback,2
S008786,C102607,2025-05-18,Phone,Complaint,3
S008787,C102607,2026-05-01,Phone,Query,3
S008788,C102607,2026-05-24,Email,Refund Request,1
S008789,C102607,2026-07-23,Social Media,Refund Request,1
S008790,C102607,2024-12-11,Email,Feedback,1
S008791,C102607,2026-01-16,Email,Complaint,1
S008792,C102608,2026-02-01,Social Media,Complaint,1
S008793,C102608,2026-06-10,Chat,Feedback,3
S008794,C102608,2026-06-11,Chat,Query,1
S008795,C102609,2026-03-14,Social Media,Feedback,2
S008796,C102609,2026-04-01,Social Media,Feedback,3
S008797,C102609,2026-04-18,Email,Complaint,2
S008798,C102609,2026-05-02,Email,Query,1
S008799,C102609,2026-05-16,Chat,Feedback,3
S008800,C102609,2026-07-12,Social Media,Complaint,4
S008801,C102609,2026-07-25,Email,Refund Request,2
S008802,C102609,2026-08-07,Social Media,Query,3
S008803,C102609,2026-06-24,Email,Complaint,2
S008804,C102609,2026-08-08,Chat,Query,3
S008805,C102610,2025-05-18,Phone,Feedback,1
S008806,C102610,2025-08-07,Chat,Complaint,2
S008807,C102610,2025-08-22,Social Media,Complaint,2
S008808,C102610,2026-01-29,Email,Complaint,5
S008809,C102610,2026-03-18,Email,Complaint,3
S008810,C102611,2024-03-25,Phone,Query,3
S008811,C102611,2024-06-04,Email,Complaint,2
S008812,C102611,2024-07-06,Phone,Feedback,3
S008813,C102611,2025-04-13,Phone,Complaint,2
S008814,C102611,2025-04-27,Email,Complaint,4
S008815,C102611,2025-05-24,Email,Refund Request,2
S008816,C102611,2025-06-06,Email,Complaint,3
S008817,C102611,2026-07-10,Email,Complaint,2
S008818,C102611,2026-07-20,Chat,Complaint,2
S008819,C102611,2024-12-14,Email,Query,3
S008820,C102612,2024-12-10,Social Media,Refund Request,3
S008821,C102612,2025-08-05,Chat,Complaint,2
S008822,C102612,2024-11-29,Social Media,Complaint,4
S008823,C102614,2025-01-03,Chat,Complaint,4
S008824,C102614,2026-02-20,Phone,Feedback,1
S008825,C102616,2025-05-26,Phone,Feedback,3
S008826,C102616,2026-04-09,Email,Refund Request,5
S008827,C102616,2026-04-27,Email,Refund Request,2
S008828,C102616,2026-05-16,Social Media,Query,4
S008829,C102616,2026-07-23,Email,Refund Request,4
S008830,C102617,2024-08-15,Chat,Complaint,2
S008831,C102618,2023-09-17,Phone,Feedback,1
S008832,C102618,2024-12-09,Phone,Complaint,1
S008833,C102618,2023-10-23,Email,Feedback,2
S008834,C102619,2026-01-09,Phone,Complaint,2
S008835,C102619,2026-03-09,Chat,Feedback,3
S008836,C102619,2026-03-13,Email,Query,3
S008837,C102619,2025-11-15,Phone,Feedback,1
S008838,C102620,2023-08-01,Social Media,Complaint,3
S008839,C102620,2026-04-10,Social Media,Query,2
S008840,C102621,2026-06-17,Social Media,Feedback,2
S008841,C102622,2024-10-18,Social Media,Query,3
S008842,C102622,2025-02-21,Phone,Query,3
S008843,C102623,2025-08-13,Social Media,Complaint,4
S008844,C102623,2025-09-01,Email,Refund Request,4
S008845,C102623,2025-11-06,Phone,Complaint,2
S008846,C102623,2025-12-16,Social Media,Feedback,3
S008847,C102623,2026-03-10,Phone,Refund Request,2
S008848,C102623,2026-07-20,Phone,Refund Request,1
S008849,C102624,2026-07-14,Chat,Complaint,1
S008850,C102625,2024-10-25,Social Media,Complaint,3
S008851,C102626,2023-12-14,Chat,Query,4
S008852,C102626,2024-11-28,Social Media,Query,2
S008853,C102626,2026-03-03,Chat,Query,4
S008854,C102627,2026-04-13,Chat,Feedback,4
S008855,C102628,2025-01-04,Chat,Feedback,3
S008856,C102628,2025-01-18,Email,Complaint,3
S008857,C102628,2026-05-18,Phone,Query,3
S008858,C102630,2026-08-05,Phone,Feedback,2
S008859,C102630,2026-07-13,Chat,Complaint,1
S008860,C102631,2025-12-26,Phone,Feedback,3
S008861,C102631,2026-01-08,Phone,Feedback,1
S008862,C102631,2026-05-20,Chat,Complaint,1
S008863,C102633,2025-12-03,Phone,Complaint,2
S008864,C102633,2025-12-19,Phone,Feedback,3
S008865,C102633,2026-01-24,Email,Refund Request,1
S008866,C102633,2026-02-11,Email,Complaint,3
S008867,C102633,2026-07-16,Email,Query,3
S008868,C102633,2026-03-08,Social Media,Feedback,2
S008869,C102634,2025-07-01,Social Media,Complaint,2
S008870,C102634,2025-05-19,Chat,Feedback,4
S008871,C102634,2024-07-16,Chat,Complaint,3
S008872,C102635,2025-11-06,Social Media,Complaint,1
S008873,C102635,2026-03-18,Email,Refund Request,1
S008874,C102635,2026-04-22,Phone,Refund Request,3
S008875,C102637,2024-04-26,Phone,Refund Request,1
S008876,C102637,2024-06-28,Email,Feedback,2
S008877,C102637,2024-11-26,Email,Query,1
S008878,C102637,2026-03-18,Chat,Complaint,2
S008879,C102637,2026-06-30,Email,Complaint,3
S008880,C102637,2025-07-26,Email,Complaint,2
S008881,C102639,2023-06-17,Chat,Complaint,1
S008882,C102639,2023-08-21,Phone,Complaint,2
S008883,C102639,2023-08-22,Phone,Complaint,3
S008884,C102639,2023-10-23,Chat,Complaint,4
S008885,C102639,2023-11-07,Social Media,Complaint,2
S008886,C102639,2024-01-18,Chat,Query,3
S008887,C102639,2024-04-10,Chat,Complaint,4
S008888,C102639,2024-08-15,Social Media,Refund Request,2
S008889,C102639,2024-12-15,Phone,Query,2
S008890,C102639,2024-12-20,Phone,Query,2
S008891,C102639,2025-01-01,Chat,Refund Request,1
S008892,C102639,2025-10-21,Social Media,Feedback,1
S008893,C102639,2026-02-06,Chat,Complaint,2
S008894,C102639,2026-03-16,Chat,Refund Request,4
S008895,C102639,2026-07-05,Email,Feedback,3
S008896,C102641,2025-02-19,Phone,Complaint,3
S008897,C102641,2026-03-04,Social Media,Feedback,4
S008898,C102641,2026-03-10,Email,Feedback,2
S008899,C102641,2026-03-29,Email,Refund Request,2
S008900,C102642,2024-02-18,Social Media,Complaint,1
S008901,C102642,2024-07-02,Social Media,Complaint,1
S008902,C102642,2025-01-11,Email,Complaint,2
S008903,C102642,2025-04-02,Chat,Complaint,3
S008904,C102642,2024-02-05,Chat,Complaint,5
S008905,C102643,2025-10-04,Social Media,Feedback,2
S008906,C102643,2026-03-24,Chat,Feedback,3
S008907,C102644,2025-12-29,Social Media,Feedback,4
S008908,C102644,2026-06-19,Social Media,Query,3
S008909,C102645,2026-06-10,Chat,Complaint,3
S008910,C102646,2024-11-04,Phone,Refund Request,1
S008911,C102646,2024-11-30,Chat,Query,2
S008912,C102646,2024-12-11,Chat,Complaint,2
S008913,C102646,2024-12-28,Chat,Refund Request,2
S008914,C102646,2025-04-18,Chat,Feedback,2
S008915,C102646,2025-12-13,Social Media,Complaint,2
S008916,C102646,2025-12-31,Email,Complaint,2
S008917,C102646,2026-01-16,Chat,Feedback,1
S008918,C102646,2026-02-12,Chat,Feedback,2
S008919,C102646,2026-03-18,Social Media,Complaint,1
S008920,C102646,2026-04-12,Social Media,Complaint,1
S008921,C102646,2026-06-20,Chat,Feedback,2
S008922,C102646,2024-12-16,Social Media,Complaint,1
S008923,C102649,2026-05-16,Phone,Query,3
S008924,C102649,2025-05-18,Social Media,Feedback,3
S008925,C102649,2026-07-15,Chat,Query,1
S008926,C102649,2025-03-22,Chat,Complaint,1
S008927,C102650,2026-04-02,Phone,Feedback,1
S008928,C102651,2026-04-18,Phone,Feedback,1
S008929,C102653,2026-03-24,Phone,Complaint,1
S008930,C102653,2026-06-17,Phone,Query,3
S008931,C102654,2026-07-13,Email,Refund Request,3
S008932,C102654,2025-12-24,Phone,Complaint,1
S008933,C102655,2023-12-17,Phone,Complaint,1
S008934,C102655,2024-01-17,Email,Query,2
S008935,C102655,2025-10-14,Social Media,Complaint,3
S008936,C102655,2026-01-02,Phone,Feedback,4
S008937,C102656,2025-10-23,Chat,Complaint,3
S008938,C102656,2025-11-17,Social Media,Query,3
S008939,C102656,2025-11-27,Email,Refund Request,3
S008940,C102656,2025-12-13,Chat,Query,1
S008941,C102656,2026-07-15,Social Media,Feedback,2
S008942,C102658,2024-04-01,Chat,Refund Request,3
S008943,C102658,2024-04-13,Phone,Refund Request,1
S008944,C102658,2024-08-15,Email,Complaint,1
S008945,C102658,2024-12-10,Social Media,Feedback,4
S008946,C102661,2025-06-17,Chat,Refund Request,2
S008947,C102661,2025-07-23,Social Media,Complaint,3
S008948,C102661,2025-11-19,Social Media,Query,3
S008949,C102661,2026-03-16,Chat,Complaint,2
S008950,C102661,2026-04-23,Chat,Refund Request,4
S008951,C102661,2026-05-01,Social Media,Query,1
S008952,C102661,2026-07-04,Chat,Complaint,5
S008953,C102661,2026-08-05,Social Media,Complaint,3
S008954,C102662,2025-12-16,Email,Feedback,1
S008955,C102662,2026-07-31,Email,Query,2
S008956,C102662,2026-04-07,Chat,Feedback,2
S008957,C102662,2026-02-16,Chat,Feedback,2
S008958,C102662,2026-07-19,Phone,Query,1
S008959,C102663,2024-08-03,Social Media,Complaint,2
S008960,C102663,2024-12-26,Chat,Refund Request,2
S008961,C102663,2025-04-19,Social Media,Complaint,1
S008962,C102663,2025-08-29,Social Media,Complaint,2
S008963,C102663,2025-09-18,Email,Query,2
S008964,C102663,2025-11-19,Phone,Complaint,2
S008965,C102663,2026-04-09,Social Media,Refund Request,3
S008966,C102663,2026-06-23,Email,Refund Request,4
S008967,C102663,2026-04-24,Phone,Feedback,2
S008968,C102664,2024-09-14,Chat,Complaint,3
S008969,C102665,2025-11-12,Social Media,Refund Request,3
S008970,C102665,2025-12-13,Phone,Refund Request,3
S008971,C102665,2026-04-28,Chat,Complaint,3
S008972,C102665,2025-11-20,Social Media,Feedback,2
S008973,C102666,2025-09-30,Phone,Complaint,3
S008974,C102666,2026-02-11,Social Media,Complaint,3
S008975,C102666,2026-05-19,Chat,Complaint,3
S008976,C102667,2026-06-16,Phone,Feedback,1
S008977,C102667,2026-06-30,Email,Complaint,1
S008978,C102667,2026-07-25,Email,Complaint,1
S008979,C102668,2023-08-04,Chat,Complaint,3
S008980,C102668,2024-05-02,Phone,Feedback,2
S008981,C102668,2024-05-09,Social Media,Complaint,2
S008982,C102668,2024-06-04,Social Media,Complaint,2
S008983,C102668,2024-06-17,Email,Query,4
S008984,C102668,2024-06-23,Social Media,Complaint,1
S008985,C102668,2024-12-09,Phone,Query,3
S008986,C102668,2025-09-08,Phone,Feedback,2
S008987,C102668,2026-01-18,Email,Complaint,3
S008988,C102668,2026-01-27,Chat,Refund Request,2
S008989,C102668,2026-02-06,Chat,Refund Request,1
S008990,C102668,2026-06-19,Email,Complaint,4
S008991,C102668,2025-01-24,Social Media,Feedback,3
S008992,C102671,2026-06-07,Email,Feedback,3
S008993,C102672,2023-08-20,Phone,Complaint,1
S008994,C102672,2023-10-20,Social Media,Complaint,1
S008995,C102672,2023-11-11,Social Media,Refund Request,1
S008996,C102672,2024-04-16,Phone,Query,1
S008997,C102672,2024-05-01,Email,Feedback,2
S008998,C102672,2024-05-17,Chat,Query,1
S008999,C102672,2024-05-31,Email,Complaint,1
S009000,C102672,2025-09-28,Chat,Complaint,3
S009001,C102672,2026-01-10,Chat,Query,3
S009002,C102672,2025-06-18,Social Media,Query,3
S009003,C102674,2026-02-28,Social Media,Feedback,2
S009004,C102675,2024-08-15,Email,Complaint,2
S009005,C102675,2024-12-10,Phone,Feedback,4
S009006,C102675,2025-03-31,Email,Complaint,2
S009007,C102675,2025-07-24,Phone,Refund Request,2
S009008,C102675,2025-10-15,Phone,Complaint,3
S009009,C102675,2026-08-08,Chat,Complaint,4
S009010,C102676,2024-11-21,Phone,Feedback,1
S009011,C102676,2025-07-16,Phone,Complaint,3
S009012,C102678,2025-05-07,Social Media,Complaint,3
S009013,C102678,2025-07-02,Chat,Feedback,2
S009014,C102678,2025-10-12,Phone,Refund Request,1
S009015,C102678,2026-04-14,Phone,Refund Request,3
S009016,C102679,2026-02-20,Email,Complaint,3
S009017,C102679,2024-12-04,Chat,Complaint,3
S009018,C102680,2023-06-09,Chat,Complaint,2
S009019,C102680,2024-04-08,Phone,Complaint,2
S009020,C102682,2024-03-03,Social Media,Complaint,2
S009021,C102682,2024-08-28,Social Media,Complaint,2
S009022,C102682,2024-10-25,Email,Query,1
S009023,C102682,2024-11-25,Chat,Feedback,2
S009024,C102682,2025-01-15,Social Media,Complaint,3
S009025,C102682,2025-04-23,Email,Complaint,2
S009026,C102682,2025-05-06,Social Media,Query,3
S009027,C102682,2025-09-30,Email,Refund Request,2
S009028,C102682,2025-10-10,Phone,Complaint,1
S009029,C102682,2025-10-29,Chat,Query,2
S009030,C102682,2025-12-04,Chat,Query,4
S009031,C102682,2025-12-11,Email,Complaint,1
S009032,C102682,2026-03-26,Chat,Refund Request,3
S009033,C102682,2026-04-21,Email,Complaint,4
S009034,C102682,2026-05-05,Social Media,Query,1
S009035,C102682,2026-06-12,Social Media,Complaint,1
S009036,C102682,2026-08-11,Phone,Query,1
S009037,C102683,2023-07-05,Email,Complaint,2
S009038,C102683,2023-10-22,Chat,Feedback,3
S009039,C102683,2025-12-31,Chat,Refund Request,1
S009040,C102683,2023-12-04,Email,Complaint,3
S009041,C102684,2026-05-04,Social Media,Feedback,3
S009042,C102685,2024-08-27,Social Media,Complaint,3
S009043,C102685,2024-09-16,Chat,Feedback,2
S009044,C102685,2024-11-18,Social Media,Complaint,1
S009045,C102685,2024-12-11,Phone,Complaint,3
S009046,C102685,2025-01-06,Phone,Complaint,2
S009047,C102685,2025-05-30,Social Media,Refund Request,1
S009048,C102685,2025-07-11,Chat,Complaint,2
S009049,C102685,2025-09-23,Social Media,Refund Request,2
S009050,C102685,2026-05-13,Chat,Complaint,3
S009051,C102685,2026-07-24,Email,Complaint,1
S009052,C102685,2025-12-11,Phone,Query,3
S009053,C102686,2025-05-22,Email,Query,2
S009054,C102686,2025-08-29,Phone,Feedback,3
S009055,C102686,2025-09-22,Email,Query,1
S009056,C102686,2026-01-14,Email,Refund Request,2
S009057,C102686,2025-03-14,Email,Feedback,1
S009058,C102686,2026-01-06,Phone,Complaint,2
S009059,C102687,2026-02-19,Social Media,Query,3
S009060,C102687,2026-03-27,Phone,Feedback,4
S009061,C102687,2026-03-24,Phone,Complaint,3
S009062,C102688,2025-01-17,Social Media,Feedback,4
S009063,C102689,2025-10-08,Email,Complaint,3
S009064,C102690,2025-01-13,Social Media,Refund Request,1
S009065,C102690,2025-01-17,Social Media,Feedback,2
S009066,C102690,2025-02-24,Social Media,Complaint,3
S009067,C102690,2025-09-19,Phone,Complaint,3
S009068,C102690,2025-11-25,Phone,Complaint,2
S009069,C102690,2026-02-01,Email,Complaint,2
S009070,C102690,2025-05-05,Chat,Feedback,1
S009071,C102690,2024-11-06,Chat,Feedback,2
S009072,C102692,2025-03-31,Social Media,Complaint,1
S009073,C102692,2025-02-12,Social Media,Feedback,3
S009074,C102693,2026-07-26,Email,Complaint,4
S009075,C102694,2025-04-21,Phone,Feedback,1
S009076,C102694,2025-07-22,Phone,Feedback,4
S009077,C102694,2026-05-01,Chat,Complaint,3
S009078,C102695,2026-06-28,Phone,Query,3
S009079,C102695,2026-07-16,Chat,Query,1
S009080,C102696,2024-10-26,Email,Complaint,1
S009081,C102696,2024-12-12,Email,Complaint,2
S009082,C102696,2024-12-27,Email,Query,3
S009083,C102696,2025-01-04,Email,Refund Request,2
S009084,C102696,2025-03-01,Email,Complaint,1
S009085,C102696,2025-03-12,Email,Complaint,4
S009086,C102696,2025-03-29,Chat,Complaint,2
S009087,C102696,2025-06-26,Chat,Complaint,3
S009088,C102696,2025-07-21,Phone,Refund Request,3
S009089,C102696,2025-09-27,Email,Complaint,3
S009090,C102696,2025-11-17,Phone,Complaint,3
S009091,C102697,2026-07-28,Social Media,Feedback,2
S009092,C102698,2026-03-29,Chat,Complaint,3
S009093,C102700,2024-01-21,Phone,Refund Request,3
S009094,C102700,2025-01-14,Email,Complaint,4
S009095,C102700,2025-09-28,Phone,Query,4
S009096,C102700,2026-01-14,Social Media,Query,3
S009097,C102700,2026-01-22,Chat,Complaint,4
S009098,C102700,2026-04-07,Social Media,Feedback,4
S009099,C102700,2026-07-13,Phone,Query,2
S009100,C102700,2025-03-15,Phone,Complaint,3
S009101,C102701,2025-10-27,Social Media,Query,2
S009102,C102701,2025-12-17,Phone,Feedback,3
S009103,C102701,2026-04-16,Phone,Complaint,4
S009104,C102701,2026-07-03,Social Media,Complaint,2
S009105,C102701,2025-12-19,Chat,Complaint,2
S009106,C102702,2023-10-07,Phone,Complaint,2
S009107,C102702,2023-10-14,Phone,Feedback,3
S009108,C102702,2023-11-21,Email,Feedback,3
S009109,C102702,2024-06-28,Email,Complaint,4
S009110,C102702,2024-05-11,Chat,Query,2
S009111,C102703,2024-05-16,Email,Feedback,2
S009112,C102703,2024-10-06,Chat,Complaint,1
S009113,C102703,2025-02-10,Email,Query,4
S009114,C102703,2025-03-11,Chat,Refund Request,2
S009115,C102703,2025-10-14,Social Media,Feedback,1
S009116,C102703,2025-12-08,Chat,Complaint,3
S009117,C102703,2024-04-21,Social Media,Feedback,2
S009118,C102703,2025-08-26,Chat,Feedback,3
S009119,C102704,2023-11-20,Email,Complaint,3
S009120,C102704,2024-10-02,Social Media,Refund Request,3
S009121,C102704,2025-07-23,Email,Query,3
S009122,C102704,2025-09-07,Social Media,Complaint,1
S009123,C102704,2026-06-08,Email,Refund Request,2
S009124,C102704,2025-03-08,Social Media,Feedback,3
S009125,C102705,2025-10-05,Chat,Complaint,3
S009126,C102706,2026-02-20,Chat,Feedback,4
S009127,C102706,2026-05-28,Social Media,Complaint,2
S009128,C102707,2025-08-19,Chat,Complaint,1
S009129,C102707,2025-05-29,Email,Feedback,3
S009130,C102708,2026-06-07,Chat,Refund Request,1
S009131,C102708,2026-04-25,Chat,Complaint,2
S009132,C102708,2026-08-01,Phone,Feedback,1
S009133,C102708,2026-06-18,Email,Complaint,2
S009134,C102708,2026-08-08,Email,Feedback,3
S009135,C102708,2026-05-21,Chat,Query,1
S009136,C102709,2026-01-30,Phone,Complaint,2
S009137,C102709,2026-03-06,Social Media,Feedback,2
S009138,C102711,2023-08-23,Chat,Feedback,2
S009139,C102711,2023-02-20,Email,Complaint,3
S009140,C102711,2023-02-12,Social Media,Complaint,1
S009141,C102711,2024-09-03,Phone,Query,1
S009142,C102711,2023-07-10,Social Media,Query,3
S009143,C102712,2025-04-26,Chat,Complaint,3
S009144,C102712,2025-08-14,Email,Complaint,1
