customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost,tenure_days,frequency,monetary,avg_order_value,last_order_date,first_order_date,std_order_value,recency_days,orders_last_90d,orders_prior_90d,order_trend,avg_discount_pct,total_qty,n_categories,n_returns,total_refund,return_rate,n_support_tickets,avg_satisfaction,n_complaints,complaints_last_90d,complaints_prior_90d,complaint_trend,engagement_score,snapshot_date,churned
C102354,2024-03-12,18,Female,North,Email Marketing,140,790,3,50054.45,16684.816666666666,2025-01-19,2024-04-28,18081.69168141447,477.0,0.0,0.0,0.0,0.2653333333333333,15.0,7.0,0.0,0.0,0.0,3.0,4.0,2.0,0.0,0.0,0.0,25.179588607594937,2026-05-11,1
C102355,2024-04-09,49,Male,Central,Direct,60,762,70,1144993.37,16357.048142857144,2026-05-11,2024-04-23,20037.27243725106,0.0,8.0,12.0,-0.3076923076923077,0.327874251497006,238.0,12.0,4.0,51554.399999999994,0.05714285714285714,6.0,3.0,4.0,1.0,1.0,0.0,75.06161971830986,2026-05-11,0
C102356,2023-08-22,40,Male,West,Organic Search,180,993,7,87301.42000000001,12471.63142857143,2024-07-09,2023-10-11,10934.01435042109,671.0,0.0,0.0,0.0,0.36966666666666664,23.0,8.0,2.0,28829.629999999997,0.2857142857142857,2.0,2.5,0.0,0.0,0.0,0.0,21.91194612286002,2026-05-11,1
C102357,2023-08-15,49,Male,West,Paid Ads,650,1000,51,1348382.98,26438.881960784314,2026-05-10,2023-08-22,30161.125648113608,1.0,11.0,7.0,0.5,0.1685447154471545,201.0,12.0,4.0,75082.78,0.0784313725490196,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,63.75185897435897,2026-05-11,0
C102358,2023-10-25,20,Male,West,Organic Search,180,929,20,439167.75,21958.3875,2026-05-07,2024-02-16,26581.291786756006,4.0,3.0,0.0,3.0,0.2680961538461539,76.0,12.0,2.0,7777.629999999999,0.1,2.0,3.0,1.0,0.0,0.0,0.0,53.12310984673741,2026-05-11,0
C102359,2024-08-24,46,Other,North,Paid Ads,650,625,57,1048026.9700000001,18386.43807017544,2026-05-07,2024-08-28,24893.97429641483,4.0,7.0,9.0,-0.2,0.17517985611510792,208.0,12.0,4.0,28544.48,0.07017543859649122,4.0,2.25,2.0,0.0,0.0,0.0,65.6186724137931,2026-05-11,0
C102360,2024-03-17,48,Other,West,Paid Ads,650,785,1,3200.95,3200.95,2024-04-22,2024-04-22,0.0,749.0,0.0,0.0,0.0,0.238,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.042595541401274,2026-05-11,1
C102361,2024-05-19,33,Female,West,Social Media,420,722,11,133642.26,12149.296363636364,2026-01-31,2024-05-19,19926.957949540756,100.0,0.0,2.0,-0.6666666666666666,0.321,36.0,10.0,2.0,16692.649999999998,0.18181818181818182,6.0,2.5,3.0,0.0,0.0,0.0,39.964854570637115,2026-05-11,1
C102362,2025-07-13,20,Female,North,Paid Ads,650,302,15,340773.65,22718.243333333336,2026-05-11,2025-08-02,23379.51423584779,0.0,4.0,6.0,-0.2857142857142857,0.23835897435897435,58.0,11.0,1.0,2652.23,0.06666666666666667,4.0,2.5,1.0,0.0,1.0,-1.0,48.4375,2026-05-11,0
C102363,2023-11-06,68,Female,East,Direct,60,917,46,904853.87,19670.736304347825,2026-05-01,2023-11-17,26808.962326300625,10.0,6.0,8.0,-0.2222222222222222,0.26524561403508773,157.0,12.0,4.0,58084.58,0.08695652173913043,6.0,2.6666666666666665,4.0,0.0,0.0,0.0,62.22559011423312,2026-05-11,0
C102364,2026-03-16,54,Female,West,Organic Search,180,56,1,975.27,975.27,2026-03-20,2026-03-20,0.0,52.0,1.0,0.0,1.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.937499999999998,2026-05-11,0
C102365,2025-08-24,50,Female,Central,Paid Ads,650,260,1,1751.22,1751.22,2026-01-27,2026-01-27,0.0,104.0,0.0,1.0,-0.5,0.2245,4.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,31.437499999999996,2026-05-11,1
C102366,2023-08-13,57,Male,North,Referral,90,1002,48,1180441.3800000001,24592.52875,2026-04-21,2023-10-10,33458.56424293936,20.0,3.0,1.0,1.0,0.1929016393442623,178.0,12.0,4.0,42659.869999999995,0.08333333333333333,4.0,2.0,0.0,0.0,0.0,0.0,60.30139720558883,2026-05-11,0
C102367,2024-02-08,52,Female,Central,Organic Search,180,823,4,24687.92,6171.98,2024-10-29,2024-03-01,1478.5940407247238,559.0,0.0,0.0,0.0,0.2383333333333333,12.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.977217496962332,2026-05-11,1
C102368,2023-08-25,24,Other,Central,Referral,90,990,2,85926.68,42963.34,2025-04-15,2023-12-25,41182.804032984444,391.0,0.0,0.0,0.0,0.2762857142857143,8.0,4.0,0.0,0.0,0.0,5.0,1.8,1.0,0.0,0.0,0.0,22.718434343434346,2026-05-11,0
C102369,2023-12-17,41,Male,Central,Referral,90,876,89,1468086.72,16495.35640449438,2026-05-05,2024-01-16,27647.065902731363,6.0,8.0,14.0,-0.4,0.23714358974358976,293.0,12.0,5.0,29369.28,0.056179775280898875,8.0,2.25,4.0,0.0,0.0,0.0,75.56582952815829,2026-05-11,0
C102370,2024-04-15,64,Male,North,Referral,90,756,26,348224.88,13393.264615384616,2026-05-11,2024-05-10,15952.367430452256,0.0,3.0,2.0,0.3333333333333333,0.26903076923076924,86.0,12.0,2.0,30387.38,0.07692307692307693,6.0,2.1666666666666665,4.0,0.0,0.0,0.0,50.72685185185185,2026-05-11,0
C102371,2023-06-18,32,Male,North,Social Media,420,1058,13,101089.38,7776.1061538461545,2026-03-30,2023-06-26,8662.632869493296,42.0,1.0,1.0,0.0,0.1522962962962963,34.0,10.0,0.0,0.0,0.0,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,42.631419344675486,2026-05-11,1
C102372,2023-01-19,68,Male,West,Email Marketing,140,1208,1,74946.84,74946.84,2023-06-02,2023-06-02,0.0,1074.0,0.0,0.0,0.0,0.498,5.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,14.319950331125824,2026-05-11,1
C102373,2024-07-18,21,Female,South,Direct,60,662,3,36667.15,12222.383333333333,2024-12-07,2024-09-01,10187.974152403085,520.0,0.0,0.0,0.0,0.27959999999999996,7.0,3.0,1.0,6137.97,0.3333333333333333,2.0,1.5,0.0,0.0,0.0,0.0,11.320052870090633,2026-05-11,1
C102374,2025-06-20,35,Male,North,Organic Search,180,325,32,753074.05,23533.5640625,2026-05-11,2025-06-27,38596.23990410163,0.0,9.0,10.0,-0.09090909090909091,0.2089090909090909,106.0,12.0,2.0,48171.86,0.0625,2.0,2.5,2.0,0.0,1.0,-1.0,55.893939393939384,2026-05-11,0
C102375,2024-01-25,36,Female,West,Paid Ads,650,837,89,1688042.13,18966.765505617976,2026-04-01,2024-01-29,30727.520673820276,40.0,9.0,8.0,0.1111111111111111,0.2135049504950495,323.0,12.0,5.0,72489.37,0.056179775280898875,7.0,2.142857142857143,5.0,0.0,0.0,0.0,73.48608977641236,2026-05-11,0
C102376,2026-01-11,50,Female,North,Email Marketing,140,120,2,8440.9,4220.45,2026-05-09,2026-03-11,1194.034652847228,2.0,2.0,0.0,2.0,0.40233333333333327,5.0,3.0,0.0,0.0,0.0,2.0,3.5,1.0,1.0,0.0,1.0,44.45833333333333,2026-05-11,1
C102377,2024-04-19,27,Male,South,Organic Search,180,752,39,466051.0,11950.02564102564,2026-05-09,2024-06-04,18301.32138657448,2.0,9.0,7.0,0.25,0.30569318181818184,133.0,12.0,3.0,2626.42,0.07692307692307693,7.0,2.5714285714285716,2.0,0.0,0.0,0.0,59.326557750759875,2026-05-11,0
C102378,2026-03-04,29,Female,Central,Social Media,420,68,8,92581.82,11572.7275,2026-05-06,2026-03-06,11058.01763919187,5.0,8.0,0.0,8.0,0.2822941176470588,27.0,9.0,1.0,1748.61,0.125,4.0,1.75,2.0,2.0,0.0,2.0,37.45424836601307,2026-05-11,0
C102379,2023-10-31,52,Female,South,Social Media,420,923,16,410089.91000000003,25630.619375000002,2025-11-10,2023-11-13,27155.068080874942,182.0,0.0,0.0,0.0,0.17613636363636365,66.0,12.0,1.0,22711.76,0.0625,1.0,3.0,1.0,0.0,0.0,0.0,44.51035625517813,2026-05-11,0
C102380,2024-11-24,32,Female,Central,Organic Search,180,533,54,792466.41,14675.30388888889,2026-05-02,2024-11-27,15691.985772430462,9.0,8.0,9.0,-0.1,0.21574468085106385,216.0,12.0,4.0,21869.260000000002,0.07407407407407407,5.0,2.6,1.0,0.0,0.0,0.0,65.85218744669965,2026-05-11,0
C102381,2025-09-08,63,Female,South,Paid Ads,650,245,1,87533.5,87533.5,2025-10-07,2025-10-07,0.0,216.0,0.0,0.0,0.0,0.39066666666666666,7.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.580357142857142,2026-05-11,1
C102382,2023-03-17,63,Female,South,Referral,90,1151,8,80313.76,10039.22,2023-11-08,2023-04-03,8733.270537730981,915.0,0.0,0.0,0.0,0.21660000000000001,20.0,9.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,20.676368375325804,2026-05-11,1
C102383,2026-04-10,33,Male,North,Organic Search,180,31,0,0.0,0.0,,,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C102384,2024-04-14,47,Male,South,Organic Search,180,757,23,219275.72,9533.72695652174,2026-03-15,2024-07-09,9507.781487652595,57.0,1.0,4.0,-0.6,0.22938775510204082,71.0,11.0,0.0,0.0,0.0,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,48.677097093791275,2026-05-11,0
C102385,2024-10-02,35,Male,South,Email Marketing,140,586,10,313880.88,31388.088,2026-01-28,2024-10-13,23226.51579103542,103.0,0.0,1.0,-0.5,0.19992000000000001,39.0,11.0,2.0,21784.54,0.2,0.0,3.0,0.0,0.0,0.0,0.0,43.223122866894194,2026-05-11,1
C102386,2025-03-19,35,Male,West,Email Marketing,140,418,9,114653.23,12739.247777777777,2026-02-09,2025-04-03,11961.430932122812,91.0,0.0,2.0,-0.6666666666666666,0.28015,26.0,8.0,0.0,0.0,0.0,3.0,1.6666666666666667,1.0,0.0,1.0,-1.0,33.65121610845295,2026-05-11,0
C102387,2025-04-06,52,Female,Central,Social Media,420,400,5,19362.059999999998,3872.4119999999994,2026-04-23,2025-04-24,3468.780533050484,18.0,1.0,1.0,0.0,0.27314285714285713,8.0,5.0,3.0,8096.45,0.6,2.0,2.0,2.0,1.0,0.0,1.0,37.27916666666666,2026-05-11,1
C102388,2023-01-31,33,Male,North,Paid Ads,650,1196,19,252315.33000000002,13279.754210526316,2026-01-12,2023-02-19,16069.02145284222,119.0,0.0,1.0,-0.5,0.20295744680851063,83.0,10.0,0.0,0.0,0.0,3.0,2.6666666666666665,1.0,0.0,0.0,0.0,47.663391861761426,2026-05-11,1
C102389,2026-01-20,25,Female,North,Organic Search,180,111,0,0.0,0.0,,,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C102390,2025-03-12,31,Male,East,Email Marketing,140,425,11,294684.56,26789.505454545455,2026-02-02,2025-03-17,25565.400902651367,98.0,0.0,3.0,-0.75,0.19319047619047622,38.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.741911764705875,2026-05-11,0
C102392,2024-08-29,31,Female,South,Email Marketing,140,620,20,539397.65,26969.8825,2026-04-19,2024-09-09,30890.470921651875,22.0,2.0,2.0,0.0,0.25432758620689655,86.0,12.0,1.0,6892.33,0.05,4.0,2.5,0.0,0.0,0.0,0.0,50.008064516129025,2026-05-11,0
C102393,2025-02-27,36,Female,South,Referral,90,438,9,97610.16,10845.573333333334,2026-03-29,2025-02-28,8497.37017380966,43.0,2.0,1.0,0.5,0.19731578947368422,33.0,7.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,44.50142694063926,2026-05-11,0
C102394,2024-07-21,50,Female,North,Organic Search,180,659,48,887827.4,18496.404166666667,2026-04-24,2024-07-26,21130.315723001357,17.0,2.0,3.0,-0.25,0.24506194690265487,182.0,12.0,5.0,34861.49,0.10416666666666667,2.0,2.0,0.0,0.0,0.0,0.0,60.09711684370258,2026-05-11,0
C102395,2026-02-18,23,Male,East,Social Media,420,82,3,26008.14,8669.38,2026-04-08,2026-03-21,5258.559437003637,33.0,3.0,0.0,3.0,0.253,8.0,5.0,1.0,4935.11,0.3333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,32.22713414634146,2026-05-11,1
C102396,2025-12-06,31,Female,North,Direct,60,156,4,48321.81,12080.4525,2026-04-15,2026-02-23,8162.123145931967,26.0,4.0,0.0,4.0,0.1739090909090909,15.0,5.0,1.0,7971.56,0.25,2.0,2.5,0.0,0.0,0.0,0.0,38.41666666666667,2026-05-11,0
C102397,2026-03-14,27,Male,West,Email Marketing,140,58,2,14267.810000000001,7133.905000000001,2026-05-06,2026-05-06,2628.6058194506845,5.0,2.0,0.0,2.0,0.15466666666666667,7.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.857758620689644,2026-05-11,0
C102398,2024-10-10,66,Female,South,Social Media,420,578,28,336217.02,12007.750714285716,2026-05-01,2024-11-22,16058.953705666747,10.0,3.0,6.0,-0.42857142857142855,0.22622666666666666,120.0,11.0,4.0,31868.879999999997,0.14285714285714285,6.0,2.6666666666666665,1.0,0.0,1.0,-1.0,54.632969414946494,2026-05-11,1
C102399,2025-10-14,66,Female,South,Organic Search,180,209,4,51868.03999999999,12967.009999999998,2026-05-11,2025-10-29,13474.181952722274,0.0,2.0,1.0,0.5,0.3138571428571429,16.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.75,2026-05-11,0
C102400,2024-04-06,57,Male,East,Referral,90,765,42,596860.86,14210.972857142857,2026-05-07,2024-04-12,13721.037717841558,4.0,6.0,6.0,0.0,0.294505376344086,148.0,12.0,4.0,44472.95,0.09523809523809523,7.0,2.7142857142857144,1.0,0.0,0.0,0.0,61.53086389594598,2026-05-11,0
C102401,2024-08-15,30,Male,North,Social Media,420,634,54,859536.33,15917.339444444444,2026-05-09,2024-10-01,19937.956983630487,2.0,8.0,8.0,0.0,0.2485419847328244,195.0,12.0,2.0,34973.7,0.037037037037037035,10.0,2.8,2.0,0.0,1.0,-1.0,67.1509535417264,2026-05-11,0
C102402,2025-09-04,50,Male,Central,Social Media,420,249,19,430824.76,22674.987368421054,2026-04-22,2025-09-21,26349.534721786276,19.0,10.0,4.0,1.2,0.22274468085106383,69.0,10.0,2.0,18215.71,0.10526315789473684,1.0,3.0,0.0,0.0,0.0,0.0,50.641817269076306,2026-05-11,0
C102403,2023-04-15,52,Female,West,Organic Search,180,1122,118,2040700.33,17294.07059322034,2026-04-18,2023-05-14,19913.363403149215,23.0,6.0,15.0,-0.5625,0.2175441696113074,433.0,12.0,7.0,30591.170000000002,0.059322033898305086,6.0,3.3333333333333335,1.0,0.0,0.0,0.0,80.86516424751719,2026-05-11,0
C102404,2025-07-02,63,Female,Central,Email Marketing,140,313,5,154548.12,30909.624,2026-04-12,2025-11-15,26803.814608176202,29.0,1.0,4.0,-0.6,0.23253333333333334,25.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.94468849840255,2026-05-11,1
C102405,2023-01-21,26,Male,East,Social Media,420,1206,37,943627.32,25503.44108108108,2026-01-02,2023-02-16,36172.57159981217,129.0,0.0,1.0,-0.5,0.23557608695652177,144.0,12.0,8.0,87190.61,0.21621621621621623,10.0,2.4,4.0,0.0,0.0,0.0,53.39108732652525,2026-05-11,1
C102406,2025-01-16,56,Male,South,Paid Ads,650,480,2,8474.2,4237.1,2025-07-25,2025-05-23,1920.9545660426222,290.0,0.0,0.0,0.0,0.3418,6.0,4.0,1.0,2583.84,0.5,1.0,3.0,0.0,0.0,0.0,0.0,24.729166666666668,2026-05-11,0
C102407,2024-09-05,28,Male,North,Organic Search,180,613,19,534285.64,28120.296842105265,2026-03-20,2024-09-30,30692.236533122046,52.0,3.0,3.0,0.0,0.22520338983050847,86.0,11.0,0.0,0.0,0.0,3.0,1.3333333333333333,0.0,0.0,0.0,0.0,42.01016177270255,2026-05-11,0
C102408,2024-08-25,47,Female,East,Paid Ads,650,624,1,29331.65,29331.65,2026-03-12,2026-03-12,0.0,60.0,1.0,0.0,1.0,0.17516666666666666,10.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.07211538461538,2026-05-11,1
C102409,2024-09-27,63,Male,East,Paid Ads,650,591,36,657907.01,18275.194722222222,2026-05-09,2024-10-27,41742.27503336693,2.0,11.0,10.0,0.09090909090909091,0.24595505617977528,140.0,11.0,7.0,45098.729999999996,0.19444444444444445,13.0,2.1538461538461537,3.0,0.0,0.0,0.0,55.5899766420071,2026-05-11,0
C102410,2024-09-24,21,Male,South,Organic Search,180,594,32,737733.25,23054.1640625,2026-05-11,2024-12-07,25421.86499314902,0.0,8.0,7.0,0.125,0.16965384615384616,117.0,12.0,3.0,6343.14,0.09375,1.0,3.0,0.0,0.0,0.0,0.0,59.0,2026-05-11,0
C102411,2024-06-07,25,Female,North,Social Media,420,703,5,87836.49,17567.298000000003,2026-03-13,2024-08-16,14618.19601399297,59.0,1.0,1.0,0.0,0.18823076923076923,17.0,8.0,0.0,0.0,0.0,3.0,2.3333333333333335,2.0,0.0,1.0,-1.0,37.583422238027495,2026-05-11,1
C102412,2024-08-03,60,Female,South,Organic Search,180,646,9,64603.47,7178.163333333334,2025-09-08,2024-10-11,8130.567943770903,245.0,0.0,0.0,0.0,0.3968421052631579,28.0,9.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,35.66350619195047,2026-05-11,0
C102413,2024-12-31,18,Female,North,Organic Search,180,496,4,9211.85,2302.9625,2025-12-26,2025-01-09,836.5734717036712,136.0,0.0,2.0,-0.6666666666666666,0.2542,9.0,3.0,1.0,1241.53,0.25,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,31.819892473118284,2026-05-11,1
C102414,2025-09-08,53,Female,South,Organic Search,180,245,2,39698.96,19849.48,2026-05-05,2026-03-28,9678.962473695205,6.0,2.0,0.0,2.0,0.11900000000000001,5.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,41.68452380952381,2026-05-11,1
C102415,2024-12-11,44,Male,East,Paid Ads,650,516,22,407634.45,18528.83863636364,2026-03-22,2024-12-13,30233.330373932757,50.0,2.0,5.0,-0.5,0.16874074074074075,76.0,12.0,2.0,7877.01,0.09090909090909091,3.0,2.6666666666666665,2.0,0.0,1.0,-1.0,48.697295247724966,2026-05-11,0
C102416,2025-04-06,36,Female,Central,Paid Ads,650,400,5,133946.33,26789.265999999996,2026-04-17,2025-05-21,17537.002529857546,24.0,1.0,1.0,0.0,0.31192857142857144,21.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,45.08749999999999,2026-05-11,0
C102417,2025-12-11,62,Male,North,Paid Ads,650,151,4,45829.3,11457.325,2026-05-09,2025-12-29,1507.8794141995133,2.0,1.0,3.0,-0.5,0.15333333333333335,23.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,41.2864238410596,2026-05-11,0
C102419,2023-05-20,34,Other,South,Paid Ads,650,1087,45,895930.1,19909.557777777776,2026-03-27,2023-06-02,27118.300967547297,45.0,2.0,2.0,0.0,0.22475,166.0,12.0,4.0,44079.740000000005,0.08888888888888889,9.0,2.7777777777777777,2.0,0.0,0.0,0.0,61.69266423787493,2026-05-11,0
C102420,2025-07-05,18,Female,North,Referral,90,310,6,74416.08,12402.68,2026-02-27,2025-10-03,9458.375385198033,73.0,1.0,2.0,-0.3333333333333333,0.30660000000000004,20.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.38306451612903,2026-05-11,0
C102421,2023-10-17,24,Female,West,Organic Search,180,937,13,144993.65,11153.357692307693,2026-01-09,2023-10-21,15239.715544490517,122.0,0.0,1.0,-0.5,0.20628,34.0,9.0,2.0,8229.16,0.15384615384615385,5.0,1.4,1.0,0.0,0.0,0.0,37.41611716725111,2026-05-11,1
C102422,2023-09-11,23,Male,North,Paid Ads,650,973,24,542103.47,22587.64458333333,2026-04-11,2023-09-25,35620.874272658795,30.0,1.0,2.0,-0.3333333333333333,0.29304444444444444,67.0,9.0,2.0,78404.08,0.08333333333333333,5.0,2.8,3.0,1.0,0.0,1.0,52.22086330935252,2026-05-11,1
C102423,2025-10-16,69,Male,Central,Organic Search,180,207,0,0.0,0.0,,,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C102424,2023-03-30,49,Male,Central,Paid Ads,650,1138,4,12687.96,3171.99,2026-01-04,2023-09-28,3310.163663295215,127.0,0.0,1.0,-0.5,0.2032857142857143,12.0,6.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,35.84402460456941,2026-05-11,1
C102425,2025-12-26,53,Female,East,Social Media,420,136,3,51039.61,17013.203333333335,2026-04-08,2026-01-21,23570.83716646978,33.0,2.0,1.0,0.5,0.4027777777777778,12.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,37.81985294117647,2026-05-11,0
C102426,2025-09-17,30,Female,Central,Referral,90,236,4,57587.83,14396.9575,2026-02-26,2025-10-26,12283.827921323697,74.0,1.0,2.0,-0.3333333333333333,0.153,10.0,7.0,1.0,4324.84,0.25,1.0,2.0,1.0,1.0,0.0,1.0,28.775423728813553,2026-05-11,0
C102428,2025-05-08,55,Other,Central,Paid Ads,650,368,4,61030.78,15257.695,2026-04-12,2025-08-07,13916.097757064179,29.0,1.0,1.0,0.0,0.32589999999999997,18.0,7.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,36.49184782608696,2026-05-11,0
C102429,2026-01-27,57,Male,South,Organic Search,180,104,10,208230.19,20823.019,2026-04-04,2026-02-24,25485.45605534674,37.0,10.0,0.0,10.0,0.23163636363636364,31.0,11.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,30.104895104895096,2026-05-11,0
C102430,2023-06-02,42,Female,Central,Direct,60,1074,114,2096662.76,18391.77859649123,2026-05-07,2023-06-03,23864.624442749846,4.0,11.0,11.0,0.0,0.15963667820069202,446.0,12.0,1.0,8874.14,0.008771929824561403,10.0,3.0,5.0,1.0,1.0,0.0,79.43486357379969,2026-05-11,0
C102431,2026-02-18,54,Male,North,Organic Search,180,82,0,0.0,0.0,,,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C102432,2023-07-26,46,Male,South,Organic Search,180,1020,8,58148.329999999994,7268.541249999999,2025-05-28,2023-09-21,7044.818955393364,348.0,0.0,0.0,0.0,0.20905,34.0,9.0,1.0,6480.02,0.125,1.0,4.0,0.0,0.0,0.0,0.0,41.55882352941177,2026-05-11,1
C102433,2024-02-09,37,Female,Central,Organic Search,180,822,1,51215.65,51215.65,2024-12-03,2024-12-03,0.0,524.0,0.0,0.0,0.0,0.14579999999999999,8.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,23.126064476885645,2026-05-11,1
C102434,2023-06-14,48,Female,South,Direct,60,1062,43,1006206.57,23400.152790697673,2026-04-13,2023-06-27,26312.351890365942,28.0,3.0,4.0,-0.2,0.28351041666666665,159.0,12.0,5.0,33038.55,0.11627906976744186,6.0,2.8333333333333335,2.0,0.0,0.0,0.0,61.601834018147585,2026-05-11,0
C102435,2024-05-31,34,Male,North,Email Marketing,140,710,7,183704.47999999998,26243.49714285714,2026-02-22,2024-06-29,29028.75910058719,78.0,1.0,0.0,1.0,0.3194,26.0,9.0,1.0,2894.1,0.14285714285714285,2.0,3.0,1.0,0.0,0.0,0.0,42.96742957746479,2026-05-11,1
C102436,2025-08-21,67,Male,North,Paid Ads,650,263,25,513264.49,20530.5796,2026-04-30,2025-08-22,25937.809570342877,11.0,7.0,11.0,-0.3333333333333333,0.253037037037037,85.0,12.0,2.0,8977.89,0.08,3.0,2.6666666666666665,3.0,1.0,1.0,0.0,51.65310885249098,2026-05-11,0
C102437,2023-12-11,55,Female,North,Organic Search,180,882,4,29752.61,7438.1525,2025-05-20,2024-01-23,6138.425043382464,356.0,0.0,0.0,0.0,0.14785714285714288,10.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.62301587301587,2026-05-11,1
C102438,2025-11-23,56,Male,South,Referral,90,169,10,255559.43,25555.943,2026-05-03,2025-12-21,36935.04961407075,8.0,5.0,5.0,0.0,0.21806896551724136,42.0,9.0,1.0,692.97,0.1,0.0,3.0,0.0,0.0,0.0,0.0,47.71819526627219,2026-05-11,0
C102439,2025-02-18,55,Female,South,Paid Ads,650,447,2,28428.940000000002,14214.470000000001,2025-12-21,2025-07-01,1083.2027359640485,141.0,0.0,1.0,-0.5,0.3131111111111111,12.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,34.834731543624166,2026-05-11,0
C102440,2025-03-19,41,Female,East,Organic Search,180,418,25,798947.35,31957.894,2026-05-09,2025-03-30,46684.01207922098,2.0,3.0,5.0,-0.3333333333333333,0.19331666666666666,88.0,11.0,4.0,66546.33,0.16,7.0,2.857142857142857,5.0,0.0,1.0,-1.0,53.13267324780482,2026-05-11,0
C102441,2026-04-22,67,Male,West,Paid Ads,650,19,2,54361.119999999995,27180.559999999998,2026-04-25,2026-04-22,27520.355507474826,16.0,2.0,0.0,2.0,0.3364,6.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.401315789473685,2026-05-11,0
C102442,2024-07-09,28,Male,North,Paid Ads,650,671,7,174266.38,24895.197142857145,2025-10-17,2024-08-19,44044.19516287427,206.0,0.0,0.0,0.0,0.18907142857142856,25.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,32.317343517138596,2026-05-11,1
C102443,2024-03-19,47,Male,West,Paid Ads,650,783,30,437470.37,14582.345666666666,2026-04-28,2024-06-30,16764.993571240924,13.0,8.0,5.0,0.5,0.24094202898550723,106.0,12.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,52.543901660280966,2026-05-11,0
C102445,2024-12-17,33,Male,West,Referral,90,510,13,122696.69,9438.206923076923,2026-05-05,2025-01-02,15613.140634093761,6.0,3.0,4.0,-0.2,0.22727272727272727,28.0,9.0,2.0,2543.9900000000002,0.15384615384615385,6.0,2.1666666666666665,3.0,0.0,2.0,-2.0,43.96621148459384,2026-05-11,0
C102446,2025-03-01,47,Female,West,Social Media,420,436,1,23226.23,23226.23,2026-04-05,2026-04-05,0.0,36.0,1.0,0.0,1.0,0.3655,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,42.54759174311927,2026-05-11,1
