return_id,order_id,customer_id,return_date,refund_amount,reason
R004199,O0050788,C102403,2023-11-17,4793.67,Size Issue
R004200,O0050790,C102403,2023-12-08,3246.94,Defective Product
R004201,O0050791,C102403,2023-12-27,1566.51,Size Issue
R004202,O0050820,C102403,2024-08-03,4725.35,Changed Mind
R004203,O0050857,C102403,2025-08-30,976.9,Better Price Found
R004204,O0050860,C102403,2025-09-10,8515.95,Better Price Found
R004205,O0050870,C102403,2025-12-02,6765.85,Defective Product
R004206,O0050919,C102405,2023-08-18,4903.26,Not as Described
R004207,O0050921,C102405,2023-09-17,1088.63,Size Issue
R004208,O0050930,C102405,2024-05-02,40751.77,Better Price Found
R004209,O0050933,C102405,2024-06-25,15454.4,Defective Product
R004210,O0050935,C102405,2024-09-24,1021.12,Defective Product
R004211,O0050941,C102405,2025-06-05,1045.6,Better Price Found
R004212,O0050943,C102405,2025-07-03,1196.15,Better Price Found
R004213,O0050946,C102405,2025-11-15,21729.68,Better Price Found
R004214,O0050948,C102406,2025-05-28,2583.84,Defective Product
R004215,O0050976,C102409,2024-11-09,1691.41,Better Price Found
R004216,O0050985,C102409,2025-08-25,4303.82,Size Issue
R004217,O0050991,C102409,2025-11-19,15561.09,Not as Described
R004218,O0050994,C102409,2025-12-11,6263.37,Size Issue
R004219,O0050996,C102409,2026-01-24,4582.53,Defective Product
R004220,O0051007,C102409,2026-04-30,7538.43,Defective Product
R004221,O0051008,C102409,2026-04-29,5158.08,Changed Mind
R004222,O0051010,C102409,2026-05-14,9046.55,Size Issue
R004223,O0051014,C102409,2026-06-26,8174.69,Defective Product
R004224,O0051016,C102409,2026-06-17,22740.18,Late Delivery
R004225,O0051017,C102409,2026-06-29,15404.97,Late Delivery
R004226,O0051037,C102410,2025-11-05,3065.51,Defective Product
R004227,O0051038,C102410,2025-10-28,3190.38,Late Delivery
R004228,O0051040,C102410,2025-11-14,87.25,Size Issue
R004229,O0051079,C102412,2026-07-06,26413.58,Better Price Found
R004230,O0051082,C102413,2025-11-25,1241.53,Size Issue
R004231,O0051092,C102415,2025-06-13,3144.76,Defective Product
R004232,O0051102,C102415,2025-12-10,4732.25,Not as Described
R004233,O0051131,C102419,2023-06-26,5090.54,Better Price Found
R004234,O0051138,C102419,2023-10-20,3568.29,Size Issue
R004235,O0051143,C102419,2023-11-13,18106.7,Better Price Found
R004236,O0051150,C102419,2024-05-22,17314.21,Better Price Found
R004237,O0051193,C102421,2025-08-29,5172.54,Late Delivery
R004238,O0051196,C102421,2026-01-18,3056.62,Changed Mind
R004239,O0051203,C102422,2023-12-12,1870.81,Changed Mind
R004240,O0051206,C102422,2024-03-05,76533.27,Size Issue
R004241,O0051232,C102426,2026-03-08,4324.84,Changed Mind
R004242,O0051254,C102429,2026-05-26,33834.99,Late Delivery
R004243,O0051260,C102429,2026-07-28,9009.96,Changed Mind
R004244,O0051267,C102430,2023-08-09,8874.14,Not as Described
R004245,O0051387,C102430,2026-08-07,335.2,Better Price Found
R004246,O0051391,C102432,2023-11-06,6480.02,Defective Product
R004247,O0051400,C102434,2023-10-29,24558.09,Changed Mind
R004248,O0051412,C102434,2024-06-28,2611.99,Late Delivery
R004249,O0051413,C102434,2024-08-25,1583.1,Defective Product
R004250,O0051427,C102434,2025-05-23,2634.03,Better Price Found
R004251,O0051436,C102434,2026-02-06,1651.34,Size Issue
R004252,O0051453,C102435,2024-10-29,2894.1,Defective Product
R004253,O0051459,C102436,2025-10-14,2507.91,Not as Described
R004254,O0051478,C102436,2026-03-27,6469.98,Size Issue
R004255,O0051507,C102438,2026-05-10,692.97,Size Issue
R004256,O0051519,C102440,2025-04-10,2097.21,Defective Product
R004257,O0051521,C102440,2025-04-24,23021.48,Changed Mind
R004258,O0051524,C102440,2025-06-08,38401.35,Defective Product
R004259,O0051538,C102440,2026-02-14,3026.29,Defective Product
R004260,O0051591,C102443,2026-07-16,3675.67,Size Issue
R004261,O0051594,C102444,2026-07-04,4016.56,Not as Described
R004262,O0051605,C102445,2026-01-30,475.94,Not as Described
R004263,O0051607,C102445,2026-04-20,2068.05,Size Issue
R004264,O0051614,C102447,2024-03-27,3553.07,Defective Product
R004265,O0051629,C102447,2024-11-18,9198.92,Late Delivery
R004266,O0051659,C102447,2025-09-12,11541.87,Not as Described
R004267,O0051664,C102447,2025-10-13,3872.51,Not as Described
R004268,O0051668,C102447,2025-11-20,1455.76,Better Price Found
R004269,O0051671,C102447,2025-12-30,7782.56,Better Price Found
R004270,O0051678,C102447,2026-02-27,22302.77,Defective Product
R004271,O0051697,C102448,2024-01-21,3821.27,Not as Described
R004272,O0051715,C102448,2024-08-27,347.29,Late Delivery
R004273,O0051717,C102448,2024-09-01,1060.43,Better Price Found
R004274,O0051733,C102448,2025-04-04,1789.23,Defective Product
R004275,O0051736,C102448,2025-05-30,25484.15,Late Delivery
R004276,O0051757,C102448,2026-02-10,534.31,Better Price Found
R004277,O0051766,C102448,2026-03-23,5219.15,Changed Mind
R004278,O0051773,C102448,2026-05-14,4468.27,Better Price Found
R004279,O0051777,C102448,2026-05-28,9721.11,Late Delivery
R004280,O0051780,C102448,2026-07-04,1724.4,Defective Product
R004281,O0051781,C102448,2026-07-14,12074.12,Better Price Found
R004282,O0051783,C102448,2026-08-09,31268.78,Changed Mind
R004283,O0051792,C102449,2025-08-12,19512.35,Changed Mind
R004284,O0051799,C102450,2024-11-03,19684.46,Changed Mind
R004285,O0051806,C102450,2025-06-21,3951.74,Better Price Found
R004286,O0051824,C102451,2024-05-03,8287.43,Not as Described
R004287,O0051889,C102454,2026-05-09,3319.18,Better Price Found
R004288,O0051900,C102454,2026-07-08,36696.52,Late Delivery
R004289,O0051902,C102454,2026-07-22,5543.15,Not as Described
R004290,O0051975,C102458,2025-06-15,1068.95,Late Delivery
R004291,O0051990,C102458,2025-10-13,6473.27,Late Delivery
R004292,O0052049,C102459,2026-06-28,27805.54,Late Delivery
R004293,O0052056,C102459,2026-07-25,966.1,Not as Described
R004294,O0052095,C102460,2024-06-28,333.5,Not as Described
R004295,O0052096,C102460,2024-06-30,1115.38,Not as Described
R004296,O0052098,C102460,2024-07-11,84068.94,Size Issue
R004297,O0052099,C102460,2024-07-09,3588.3,Better Price Found
R004298,O0052101,C102460,2024-08-20,43345.17,Size Issue
R004299,O0052111,C102460,2024-10-16,3037.62,Not as Described
R004300,O0052113,C102460,2024-10-24,19188.9,Changed Mind
R004301,O0052144,C102460,2025-07-31,12308.82,Defective Product
R004302,O0052153,C102460,2025-09-03,19455.76,Defective Product
R004303,O0052172,C102460,2026-04-08,106.82,Size Issue
R004304,O0052181,C102460,2026-05-25,377.31,Defective Product
R004305,O0052185,C102460,2026-06-15,504.52,Defective Product
R004306,O0052200,C102461,2025-12-14,5282.54,Size Issue
R004307,O0052209,C102461,2026-05-19,13877.58,Size Issue
R004308,O0052228,C102462,2025-10-13,1584.73,Late Delivery
R004309,O0052257,C102462,2026-07-07,6629.65,Better Price Found
R004310,O0052263,C102463,2023-09-26,6162.45,Better Price Found
R004311,O0052269,C102463,2024-03-18,9500.95,Size Issue
R004312,O0052285,C102465,2024-08-17,2085.88,Not as Described
R004313,O0052301,C102466,2025-04-17,7979.06,Size Issue
R004314,O0052309,C102466,2026-01-08,2608.36,Changed Mind
R004315,O0052323,C102469,2024-08-19,668.46,Late Delivery
R004316,O0052337,C102469,2025-12-18,3247.57,Better Price Found
R004317,O0052355,C102473,2024-06-28,26118.41,Late Delivery
R004318,O0052367,C102474,2024-05-16,7632.25,Size Issue
R004319,O0052373,C102474,2025-09-28,21679.36,Size Issue
R004320,O0052378,C102475,2026-01-04,5402.33,Not as Described
R004321,O0052405,C102478,2024-10-12,22897.88,Changed Mind
R004322,O0052406,C102478,2024-11-14,1104.28,Changed Mind
R004323,O0052419,C102479,2024-02-06,1809.15,Defective Product
R004324,O0052423,C102479,2024-03-17,2617.76,Size Issue
R004325,O0052429,C102479,2024-07-02,10903.15,Changed Mind
R004326,O0052459,C102480,2026-06-04,26710.24,Size Issue
R004327,O0052473,C102482,2024-03-31,23913.96,Size Issue
R004328,O0052489,C102484,2025-05-09,4399.73,Defective Product
R004329,O0052496,C102484,2025-10-15,3118.25,Better Price Found
R004330,O0052500,C102484,2025-11-30,129.88,Not as Described
R004331,O0052503,C102484,2026-03-14,2080.31,Size Issue
R004332,O0052505,C102484,2026-03-12,4166.42,Changed Mind
R004333,O0052506,C102484,2026-03-29,5394.17,Size Issue
R004334,O0052513,C102484,2026-07-07,11272.36,Defective Product
R004335,O0052514,C102484,2026-07-13,1822.94,Better Price Found
R004336,O0052520,C102485,2024-04-23,2426.75,Better Price Found
R004337,O0052523,C102485,2024-07-03,3979.46,Late Delivery
R004338,O0052534,C102485,2025-07-12,30059.04,Changed Mind
R004339,O0052535,C102485,2025-07-27,15363.13,Better Price Found
R004340,O0052539,C102485,2025-11-26,14356.29,Not as Described
R004341,O0052571,C102486,2024-10-29,27173.38,Better Price Found
R004342,O0052572,C102486,2025-02-25,2247.75,Not as Described
R004343,O0052592,C102487,2025-09-03,38989.48,Not as Described
R004344,O0052656,C102492,2026-06-30,4702.44,Late Delivery
R004345,O0052659,C102493,2025-12-02,47537.0,Defective Product
R004346,O0052660,C102493,2026-01-03,993.01,Changed Mind
R004347,O0052661,C102493,2026-02-15,13676.29,Defective Product
R004348,O0052665,C102493,2026-03-10,1750.12,Changed Mind
R004349,O0052678,C102493,2026-06-30,20042.71,Changed Mind
R004350,O0052681,C102493,2026-07-18,11373.38,Better Price Found
R004351,O0052688,C102494,2026-02-16,42138.71,Late Delivery
R004352,O0052691,C102495,2025-11-10,850.96,Better Price Found
R004353,O0052695,C102495,2026-01-10,8280.28,Size Issue
R004354,O0052700,C102495,2026-03-18,3371.41,Defective Product
R004355,O0052759,C102499,2026-03-05,4675.14,Changed Mind
R004356,O0052760,C102499,2026-05-17,2317.76,Defective Product
R004357,O0052771,C102500,2026-07-21,2311.41,Not as Described
R004358,O0052777,C102501,2024-04-27,1441.4,Not as Described
R004359,O0052796,C102501,2025-04-06,93035.7,Size Issue
R004360,O0052798,C102501,2025-04-26,6477.59,Defective Product
R004361,O0052819,C102501,2025-12-06,10178.94,Late Delivery
R004362,O0052848,C102504,2025-02-11,742.02,Changed Mind
R004363,O0052878,C102504,2026-04-06,1267.75,Late Delivery
R004364,O0052886,C102504,2026-07-17,1959.24,Defective Product
R004365,O0052895,C102505,2025-06-02,25682.65,Better Price Found
R004366,O0052903,C102505,2025-12-16,15365.09,Better Price Found
R004367,O0052906,C102505,2026-04-03,1114.86,Changed Mind
R004368,O0052911,C102505,2026-08-04,1094.79,Defective Product
R004369,O0052934,C102509,2023-07-27,20610.61,Changed Mind
R004370,O0052961,C102509,2024-03-16,3129.18,Better Price Found
R004371,O0052981,C102509,2024-07-04,2249.8,Late Delivery
R004372,O0052984,C102509,2024-08-16,5518.55,Late Delivery
R004373,O0053001,C102509,2024-11-29,31088.71,Not as Described
R004374,O0053007,C102509,2025-01-27,5212.76,Size Issue
R004375,O0053016,C102509,2025-03-31,790.22,Defective Product
R004376,O0053062,C102509,2026-04-29,6029.82,Better Price Found
R004377,O0053073,C102510,2024-07-29,7956.29,Changed Mind
R004378,O0053086,C102513,2024-12-19,2706.29,Late Delivery
R004379,O0053092,C102513,2025-07-07,79182.1,Better Price Found
R004380,O0053095,C102513,2025-07-28,725.38,Size Issue
R004381,O0053117,C102514,2026-02-23,9426.29,Size Issue
R004382,O0053122,C102514,2026-07-31,2614.52,Not as Described
R004383,O0053152,C102519,2025-04-28,51833.92,Not as Described
R004384,O0053155,C102519,2025-08-21,11919.17,Late Delivery
R004385,O0053157,C102519,2025-10-18,522.99,Size Issue
R004386,O0053178,C102522,2023-10-30,3952.25,Size Issue
R004387,O0053194,C102523,2025-01-21,831.31,Changed Mind
R004388,O0053226,C102523,2025-10-28,4574.29,Size Issue
R004389,O0053258,C102523,2026-06-05,1635.76,Late Delivery
R004390,O0053260,C102523,2026-07-12,26265.63,Better Price Found
R004391,O0053271,C102524,2024-08-08,49687.28,Defective Product
R004392,O0053282,C102525,2023-11-19,7319.09,Changed Mind
R004393,O0053300,C102526,2024-12-21,11653.57,Changed Mind
R004394,O0053303,C102526,2025-02-13,991.93,Changed Mind
R004395,O0053305,C102526,2025-03-26,17682.74,Changed Mind
R004396,O0053317,C102526,2025-08-01,16230.43,Defective Product
R004397,O0053318,C102526,2025-08-17,4655.04,Not as Described
R004398,O0053326,C102526,2025-10-30,2311.79,Defective Product
R004399,O0053327,C102526,2025-11-18,6869.37,Not as Described
R004400,O0053333,C102526,2025-12-29,8734.04,Size Issue
R004401,O0053343,C102526,2026-03-24,969.96,Not as Described
R004402,O0053357,C102527,2023-10-13,62315.28,Defective Product
R004403,O0053361,C102527,2024-03-17,11436.77,Late Delivery
R004404,O0053365,C102528,2025-01-02,2098.85,Better Price Found
R004405,O0053373,C102528,2026-05-17,10749.69,Defective Product
R004406,O0053381,C102529,2024-09-02,5575.53,Defective Product
R004407,O0053384,C102529,2024-09-05,5714.95,Defective Product
R004408,O0053392,C102529,2024-12-25,46874.51,Late Delivery
R004409,O0053410,C102529,2025-05-27,7021.57,Changed Mind
R004410,O0053416,C102529,2025-08-23,5333.1,Size Issue
R004411,O0053434,C102529,2025-12-29,24023.01,Better Price Found
R004412,O0053438,C102529,2026-01-28,24154.01,Not as Described
R004413,O0053439,C102529,2026-02-05,12936.62,Better Price Found
R004414,O0053460,C102530,2024-09-03,2608.15,Changed Mind
R004415,O0053484,C102530,2025-04-27,22209.25,Changed Mind
R004416,O0053491,C102530,2025-07-17,3772.6,Defective Product
R004417,O0053507,C102530,2025-12-25,7094.43,Changed Mind
R004418,O0053512,C102530,2026-03-03,655.91,Defective Product
R004419,O0053513,C102530,2026-03-03,13596.47,Changed Mind
R004420,O0053514,C102530,2026-04-01,8663.53,Late Delivery
R004421,O0053596,C102535,2026-06-10,24631.2,Not as Described
R004422,O0053617,C102538,2023-07-06,7937.59,Better Price Found
R004423,O0053634,C102538,2024-02-28,2612.2,Not as Described
R004424,O0053637,C102538,2024-05-15,5685.0,Defective Product
R004425,O0053655,C102540,2023-08-11,5130.89,Late Delivery
R004426,O0053659,C102540,2023-09-05,2284.92,Late Delivery
R004427,O0053683,C102540,2024-06-19,89460.61,Not as Described
R004428,O0053686,C102540,2024-07-21,4492.65,Late Delivery
R004429,O0053687,C102540,2024-07-31,8647.45,Better Price Found
R004430,O0053699,C102540,2024-11-23,5626.59,Late Delivery
R004431,O0053703,C102540,2024-12-18,6807.78,Changed Mind
R004432,O0053708,C102540,2025-02-01,808.06,Better Price Found
R004433,O0053716,C102540,2025-03-26,19173.25,Changed Mind
R004434,O0053719,C102540,2025-04-22,8908.4,Changed Mind
R004435,O0053727,C102540,2025-05-13,29145.88,Size Issue
R004436,O0053735,C102540,2025-07-09,2441.9,Better Price Found
R004437,O0053741,C102540,2025-10-06,23934.29,Changed Mind
R004438,O0053746,C102540,2025-10-31,11382.54,Not as Described
R004439,O0053767,C102540,2026-04-14,32731.0,Better Price Found
R004440,O0053768,C102540,2026-04-15,477.5,Defective Product
R004441,O0053795,C102541,2024-11-24,1667.73,Changed Mind
R004442,O0053797,C102541,2025-01-11,9499.62,Defective Product
R004443,O0053800,C102541,2025-02-17,4563.08,Late Delivery
R004444,O0053829,C102543,2024-08-12,914.62,Late Delivery
R004445,O0053834,C102543,2024-09-19,38683.88,Not as Described
R004446,O0053839,C102543,2024-10-14,16779.35,Size Issue
R004447,O0053887,C102544,2024-10-12,9179.1,Size Issue
R004448,O0053892,C102545,2026-06-20,13256.11,Changed Mind
R004449,O0053908,C102546,2025-01-10,10974.51,Defective Product
R004450,O0053913,C102546,2025-05-01,6788.09,Better Price Found
R004451,O0053946,C102547,2023-11-23,3359.96,Better Price Found
R004452,O0053978,C102547,2026-02-16,3659.77,Defective Product
R004453,O0054036,C102555,2025-08-10,14120.47,Late Delivery
R004454,O0054049,C102556,2023-08-13,2035.53,Not as Described
R004455,O0054065,C102556,2023-12-24,1839.76,Size Issue
R004456,O0054074,C102556,2024-05-27,144.14,Better Price Found
R004457,O0054084,C102556,2024-07-11,3148.37,Defective Product
R004458,O0054104,C102556,2025-02-09,482.51,Defective Product
R004459,O0054111,C102556,2025-04-25,17104.79,Better Price Found
R004460,O0054129,C102556,2025-12-25,849.18,Defective Product
R004461,O0054143,C102557,2023-10-19,36587.23,Changed Mind
R004462,O0054149,C102557,2024-05-09,1436.32,Size Issue
R004463,O0054156,C102557,2025-10-19,4328.79,Late Delivery
R004464,O0054162,C102558,2023-11-07,1476.76,Size Issue
R004465,O0054167,C102558,2024-02-25,32052.09,Changed Mind
R004466,O0054189,C102559,2023-12-08,3964.07,Size Issue
R004467,O0054191,C102559,2024-01-29,778.27,Changed Mind
R004468,O0054199,C102560,2024-07-05,3535.25,Defective Product
R004469,O0054214,C102560,2025-03-13,3094.08,Not as Described
R004470,O0054216,C102560,2025-04-07,1843.69,Late Delivery
R004471,O0054255,C102560,2026-02-25,8870.27,Late Delivery
R004472,O0054256,C102560,2026-02-22,19134.06,Late Delivery
R004473,O0054257,C102560,2026-03-07,427.1,Not as Described
R004474,O0054263,C102560,2026-03-19,10824.0,Not as Described
R004475,O0054266,C102560,2026-05-26,19443.02,Not as Described
R004476,O0054270,C102560,2026-06-28,3612.7,Size Issue
R004477,O0054281,C102562,2024-02-10,16846.04,Defective Product
R004478,O0054343,C102567,2026-06-26,3502.12,Better Price Found
R004479,O0054345,C102567,2026-08-09,2831.98,Not as Described
R004480,O0054348,C102568,2024-12-08,39007.86,Late Delivery
R004481,O0054354,C102568,2025-02-13,13587.28,Better Price Found
R004482,O0054355,C102568,2025-03-14,51602.0,Late Delivery
R004483,O0054361,C102568,2025-07-06,248.9,Changed Mind
R004484,O0054365,C102568,2025-09-15,4446.54,Not as Described
R004485,O0054366,C102568,2025-10-04,2955.27,Size Issue
R004486,O0054367,C102568,2025-10-07,10918.54,Better Price Found
R004487,O0054369,C102568,2025-10-20,2933.48,Not as Described
R004488,O0054387,C102568,2026-02-08,3615.63,Late Delivery
R004489,O0054401,C102568,2026-05-13,1402.31,Late Delivery
R004490,O0054429,C102570,2026-02-08,2566.23,Defective Product
R004491,O0054436,C102570,2026-07-19,5825.03,Late Delivery
R004492,O0054442,C102571,2024-01-11,10090.13,Late Delivery
R004493,O0054446,C102571,2024-04-15,44380.98,Defective Product
R004494,O0054449,C102571,2024-05-07,2576.82,Size Issue
R004495,O0054450,C102571,2024-05-22,74935.59,Defective Product
R004496,O0054452,C102571,2024-06-15,4464.69,Changed Mind
R004497,O0054454,C102571,2024-08-19,1928.42,Not as Described
R004498,O0054460,C102571,2025-03-17,1464.14,Size Issue
R004499,O0054466,C102571,2025-10-21,13395.88,Changed Mind
R004500,O0054469,C102572,2026-06-22,4287.54,Late Delivery
R004501,O0054472,C102574,2023-06-18,6056.2,Not as Described
R004502,O0054474,C102574,2023-07-23,7337.48,Changed Mind
R004503,O0054496,C102574,2025-04-29,8699.47,Not as Described
R004504,O0054501,C102574,2025-09-02,25123.63,Defective Product
R004505,O0054503,C102574,2025-11-08,13620.54,Not as Described
R004506,O0054506,C102574,2026-04-04,10413.0,Size Issue
R004507,O0054509,C102575,2024-08-17,1028.99,Defective Product
R004508,O0054510,C102575,2025-02-03,8965.84,Late Delivery
R004509,O0054522,C102576,2024-05-17,4206.29,Defective Product
