customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C101650,374457.24,289617.66,17,84839.58,29956.58,9738.74,300.0,420,44844.26,0.12,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101651,30666.33,22674.79,3,7991.54,2453.31,0.0,150.0,650,5388.23,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101652,61759.39,46493.72,2,15265.67,4940.75,0.0,150.0,650,10174.92,0.16,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101653,492858.91,481745.74,32,11113.17,39428.71,50062.93,900.0,650,-79278.47,-0.16,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101654,405474.67,339882.31,27,65592.36,32437.97,8053.52,150.0,180,24950.87,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101655,51816.29,47037.54,5,4778.75,4145.3,0.0,600.0,90,33.45,0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101656,40125.63,33067.3,3,7058.33,3210.05,0.0,750.0,180,3098.28,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101657,11388.84,10751.84,1,637.0,911.11,0.0,150.0,180,-424.11,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101658,581.52,391.36,1,190.16,46.52,0.0,150.0,650,-6.36,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101659,1624.09,1343.86,1,280.23,129.93,0.0,150.0,180,0.3,0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101660,547227.84,458655.78,22,88572.06,43778.23,7121.96,450.0,420,37221.87,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101661,380211.35,357550.45,17,22660.9,30416.91,15914.38,450.0,420,-24120.39,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101662,228987.73,178303.93,10,50683.8,18319.02,52724.71,750.0,180,-21109.93,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101663,1989045.05,1647811.35,119,341233.7,159123.6,97448.52,1800.0,180,82861.58,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101664,471033.55,398603.4,26,72430.15,37682.68,17726.53,600.0,180,16420.94,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101665,50707.38,39769.88,3,10937.5,4056.59,0.0,150.0,420,6730.91,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101666,58145.34,45695.3,1,12450.04,4651.63,0.0,300.0,650,7498.41,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101667,1408908.11,1175325.36,57,233582.75,112712.65,86763.34,1650.0,90,32456.76,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101668,190186.23,153161.79,7,37024.44,15214.9,67209.25,150.0,420,-45549.71,-0.24,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101669,263558.35,230167.72,17,33390.63,21084.67,1428.66,1050.0,650,9827.3,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101670,104617.82,81227.13,6,23390.69,8369.43,1904.27,300.0,180,12816.99,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101671,123794.08,100416.9,4,23377.18,9903.53,3987.1,450.0,650,9036.55,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101672,177210.85,148036.22,4,29174.63,14176.87,0.0,300.0,650,14697.76,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101673,286718.93,236503.44,16,50215.49,22937.51,2850.55,1050.0,650,23377.43,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101674,175862.99,135282.41,10,40580.58,14069.04,0.0,450.0,60,26061.54,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101675,171653.91,163537.12,5,8116.79,13732.31,0.0,750.0,180,-6365.52,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101677,480234.86,437253.5,29,42981.36,38418.79,33244.72,900.0,140,-29582.15,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101678,143335.06,112991.22,8,30343.84,11466.8,48413.97,900.0,60,-30436.93,-0.21,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101680,85678.7,83917.84,7,1760.86,6854.3,43131.46,450.0,420,-48674.9,-0.57,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101682,76512.59,54492.46,5,22020.13,6121.01,0.0,0.0,140,15899.12,0.21,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101683,465341.4,410628.89,34,54712.51,37227.31,2869.93,750.0,420,13865.26,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101684,765327.96,588132.79,41,177195.17,61226.24,111502.86,1200.0,650,3266.07,0.0,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101685,12596.05,9772.02,1,2824.03,1007.68,0.0,150.0,650,1666.35,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101686,177539.06,154839.87,17,22699.19,14203.12,8578.94,150.0,650,-232.88,-0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101687,1098560.75,974473.79,58,124086.96,87884.86,22165.72,2100.0,90,11936.38,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101688,560753.35,442295.66,30,118457.69,44860.27,34195.03,300.0,180,39102.39,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101689,233131.41,170817.44,11,62313.97,18650.51,34176.14,750.0,420,8737.32,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101690,97129.48,119964.24,4,-22834.76,7770.36,20855.22,300.0,180,-51760.33,-0.53,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101691,766640.11,660393.11,45,106247.0,61331.21,24625.8,450.0,90,19839.99,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101692,24052.1,21223.46,7,2828.64,1924.17,0.0,300.0,180,604.47,0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101693,83860.6,86666.22,4,-2805.62,6708.85,0.0,0.0,140,-9514.47,-0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101694,91562.44,70657.13,5,20905.31,7325.0,0.0,450.0,650,13130.31,0.14,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101695,216496.67,164350.69,5,52145.98,17319.73,78706.75,0.0,650,-43880.5,-0.2,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101696,166094.41,130650.8,11,35443.61,13287.55,15523.59,150.0,650,6482.47,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101698,557663.59,468903.13,29,88760.46,44613.09,91408.83,1050.0,650,-48311.46,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101699,1250736.9,1003429.55,51,247307.35,100058.95,72284.12,600.0,650,74364.28,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101700,106146.42,105264.34,8,882.08,8491.71,28789.65,750.0,180,-37149.28,-0.35,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101701,152489.31,128006.91,8,24482.4,12199.14,0.0,300.0,650,11983.26,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101702,1565348.43,1229668.32,73,335680.11,125227.87,135735.47,1950.0,140,72766.76,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101703,249346.47,215764.22,20,33582.25,19947.72,0.0,300.0,180,13334.53,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101704,413000.34,372793.94,31,40206.4,33040.03,11835.01,150.0,140,-4818.64,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101705,549934.82,411912.51,32,138022.31,43994.79,0.0,450.0,140,93577.52,0.17,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101706,499494.62,418482.38,30,81012.24,39959.57,17687.11,300.0,420,23065.56,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101707,12242.48,9462.53,1,2779.95,979.4,0.0,150.0,180,1650.55,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101708,241921.64,149443.22,4,92478.42,19353.73,1534.45,0.0,420,71590.24,0.3,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101709,2251716.44,1823090.79,115,428625.65,180137.32,69786.87,1350.0,140,177351.46,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101710,345123.93,299012.03,14,46111.9,27609.91,0.0,150.0,650,18351.99,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101711,71374.22,62610.91,6,8763.31,5709.94,3937.43,600.0,650,-1484.05,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101712,313086.17,238081.65,14,75004.52,25046.89,84063.34,150.0,650,-34255.71,-0.11,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101713,209897.64,159407.03,13,50490.61,16791.81,26874.88,150.0,650,6673.92,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101714,147570.76,113910.86,12,33659.9,11805.66,0.0,150.0,180,21704.24,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101715,60813.14,51862.59,3,8950.55,4865.05,0.0,150.0,180,3935.5,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101716,92547.85,76262.46,5,16285.39,7403.83,2377.49,0.0,420,6504.07,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101717,10784.31,8771.74,1,2012.57,862.74,0.0,0.0,650,1149.83,0.11,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101718,660740.46,601950.79,36,58789.67,52859.24,103591.55,450.0,180,-98111.12,-0.15,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101719,8435.33,7648.29,2,787.04,674.83,0.0,150.0,60,-37.79,-0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101720,247820.9,195331.58,12,52489.32,19825.67,176282.04,450.0,650,-144068.39,-0.58,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101721,152131.2,129907.98,10,22223.22,12170.5,10653.44,750.0,180,-1350.71,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101722,389868.45,324304.89,17,65563.56,31189.48,0.0,1050.0,180,33324.08,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101723,59492.17,48273.08,5,11219.09,4759.37,0.0,150.0,650,6309.72,0.11,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101724,287174.08,298683.98,11,-11509.9,22973.93,82409.53,150.0,420,-117043.36,-0.41,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101725,273392.36,241849.52,14,31542.84,21871.39,0.0,300.0,180,9371.45,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101726,538561.19,461552.59,21,77008.6,43084.9,172783.34,1350.0,140,-140209.63,-0.26,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101727,60580.44,46293.26,3,14287.18,4846.44,0.0,300.0,140,9140.74,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101728,206460.77,200448.84,16,6011.93,16516.86,2801.43,450.0,650,-13756.36,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101729,1229363.5,1056361.93,85,173001.57,98349.08,74446.19,1200.0,90,-993.7,-0.0,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101730,335136.34,300031.47,21,35104.87,26810.91,12337.0,150.0,420,-4193.03,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101731,6981.34,7495.97,2,-514.63,558.51,0.0,0.0,140,-1073.14,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101732,369993.35,406202.7,33,-36209.35,29599.47,7468.23,1200.0,180,-74477.05,-0.2,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101733,146988.05,154305.07,14,-7317.02,11759.04,2131.33,600.0,420,-21807.4,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101734,52272.97,39942.5,6,12330.47,4181.84,0.0,150.0,180,7998.63,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101735,34002.92,25006.97,2,8995.95,2720.23,0.0,300.0,180,5975.72,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C101736,437339.85,405885.23,29,31454.62,34987.19,28075.77,600.0,140,-32208.34,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C101737,451601.83,397414.05,18,54187.78,36128.15,1192.71,450.0,650,16416.93,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101738,403101.28,315854.73,14,87246.55,32248.1,0.0,900.0,650,54098.45,0.13,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101739,862597.97,776076.3,54,86521.67,69007.84,675.27,300.0,180,16538.57,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C101740,14062.8,14912.61,4,-849.81,1125.02,2122.95,450.0,140,-4547.79,-0.32,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C101741,244754.08,235964.94,7,8789.14,19580.33,0.0,150.0,650,-10941.19,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
